device_friendly_name,date_time,nbr_of_readings,pm_25,latitude,longitude
100th & Torrence (WB),2023-02-13,279,8.940475660947838,41.7136,-87.5602
106th & Ave D (WB),2023-02-13,279,10.993857323232325,41.70277166,-87.52829283
111th & Ellis (WB),2023-02-13,263,9.150126262626262,41.69288,-87.60507
115th & Stewart (EB),2023-02-13,278,8.496161616161617,41.68517802886724,-87.63263004842011
137th & Brainard (NB),2023-02-13,278,7.502642045454546,41.6463031593152,-87.5429946962422
26th & Central Park (WB),2023-02-13,279,12.828431186868686,41.844493180392355,-87.71455502567271
26th ST & Kostner (WB),2023-02-13,277,11.047749368686867,41.84419,-87.7347
26th ST & Pulaski (WB),2023-02-13,278,11.517591540404041,41.8442,-87.7248
39TH & HALSTED (WB),2023-02-13,279,8.984349747474747,41.823715840223066,-87.6463462493363
39th & Damen (WB),2023-02-13,278,9.104693813131313,41.8231,-87.6753
39th & Sacramento (EB),2023-02-13,278,8.375006313131314,41.82263,-87.6997
47th & Halsted (WB),2023-02-13,279,12.181947601010101,41.8088,-87.6481
61st & King (WB),2023-02-13,237,8.533209956709957,41.7838,-87.6164
63RD STREET & STATE (EB) - 2,2023-02-13,278,10.324125631313132,41.779987,-87.625107001
63rd & Damen (WB),2023-02-13,279,11.038677398989899,41.7793,-87.6741
63rd & King Drive (EB),2023-02-13,279,9.374841767029267,41.78,-87.6168
63rd & Lamon (EB),2023-02-13,279,8.92706755050505,41.7782,-87.7438
63rd & Pulaski (EB),2023-02-13,278,11.196767676767678,41.7785,-87.7214
69th St & Bell Ave (EB),2023-02-13,278,7.657935606060605,41.76834,-87.67968
79th & Kostner (EB),2023-02-13,280,7.23501893939394,41.7491,-87.7302
87th & Western (WB),2023-02-13,263,9.002042160737812,41.73565,-87.68222
95th & Wentworth (WB),2023-02-13,279,7.388838383838384,41.7218,-87.6287
ARCHER & THROOP (SB),2023-02-13,279,11.760280934343434,41.84339211596036,-87.6545815311069
Archer & Lavergne/LeClair (NEB),2023-02-13,279,9.933794191919192,41.797916,-87.747366
Archer & Mulligan/55th (NWB),2023-02-13,280,8.82476957070707,41.7924,-87.7818
Ashland & 37th (SB),2023-02-13,278,8.330956439393939,41.8267,-87.66561
Ashland & 43rd St (SB),2023-02-13,279,10.848809974747475,41.816041,-87.665311
Ashland & Belmont/Lincoln (NB),2023-02-13,277,9.403724747474747,41.939311,-87.668496
Ashland & Blackhawk (NB),2023-02-13,277,9.074933712121213,41.907237,-87.66745
Ashland & Pershing (SB),2023-02-13,277,11.354088383838382,41.823588,-87.665245
Ave O & 114th (NB),2023-02-13,273,7.168091443278943,41.688054,-87.539967
Belmont & Sheridan (WB),2023-02-13,279,9.569261363636363,41.94,-87.6402
Belmont & Western (WB),2023-02-13,267,8.340634032634032,41.939568,-87.688703
Broadway & Wilson Ave (SWB),2023-02-13,263,8.742555775142732,41.965146,-87.657484
California & 26th (SB),2023-02-13,279,13.292960858585857,41.8451,-87.695204
California & Cermak (NB),2023-02-13,279,10.074302398989898,41.8523,-87.6954
California & Devon (SB),2023-02-13,279,9.931843434343435,41.99772,-87.69975
Central & Madison (NB),2023-02-13,279,9.209965277777778,41.8803,-87.7647
Central & Prescott (SB),2023-02-13,279,7.954895833333334,41.9924,-87.7654
Central Park & Ogden (NB),2023-02-13,278,10.315476641414142,41.854286108203816,-87.71498342854358
Cicero & Hubbard (NB),2023-02-13,264,9.884126043039087,41.8879,-87.7455
Clarendon & Montrose (SB),2023-02-13,278,8.204652777777778,41.961992,-87.649994
Clark & 15th (NB),2023-02-13,278,9.383945707070707,41.861773,-87.630143
Commercial & 85 (NB),2023-02-13,279,8.714996843434344,41.7414,-87.5513
Commercial & 89th (SB),2023-02-13,279,10.062392676767677,41.733871,-87.551448
Cottage & 53rd (NB),2023-02-13,278,8.40931818181818,41.7985,-87.6062
Cottage Grove & 100th (NB),2023-02-13,279,7.6839425505050505,41.7132,-87.605
Cottage Grove & 60th (SB),2023-02-13,278,9.716641414141414,41.78594895562553,-87.60616026597778
Cottage Grove & 83rd (SB),2023-02-13,279,9.069214015151514,41.7438,-87.6052
Cottage Grove & Pershing (SB),2023-02-13,279,6.564545694153117,41.824096,-87.607116
Division & Larrabee (EB),2023-02-13,279,8.464488636363637,41.903627,-87.643443
EPA Springfield Pump Station C,2023-02-13,279,8.125388257575757,41.912741,-87.722675
EPA Springfield Pump Station E,2023-02-13,280,8.963080808080809,41.912739,-87.722673
EPA Village Garage B,2023-02-13,279,7.464911616161616,41.670993,-87.732458
EPA Village Garage C,2023-02-13,279,7.316151899222774,41.670994,-87.732459
EPA Village Garage D,2023-02-13,279,7.887102272727272,41.670992,-87.732457
Garfield & Aberdeen (WB),2023-02-13,279,10.874526515151516,41.794492874333386,-87.65276974912231
Grand & Laramie (EB),2023-02-13,279,10.24951388888889,41.9169,-87.756
Halsted & 111th (SB),2023-02-13,277,10.272559974747475,41.69244704,-87.64250468
Halsted & 74th St (SB),2023-02-13,279,11.717073863636363,41.759507,-87.644385
Halsted & 87th (SB),2023-02-13,279,10.054914772727273,41.7359,-87.6437
Harrison & Central (WB),2023-02-13,278,8.49331755050505,41.87288,-87.764879
Irving & Clark (EB),2023-02-13,279,9.263636363636364,41.954291,-87.662438
Irving Park & Kildare (EB),2023-02-13,278,10.146133207070706,41.9533,-87.7354
Kedzie & 24th (SB),2023-02-13,278,9.732151513798069,41.8488,-87.7052
Kedzie & 53rd (SB),2023-02-13,279,10.93801452020202,41.7968,-87.7038
Kedzie & Lake (NB),2023-02-13,280,10.344914772727273,41.8838,-87.706
Kimball & Ardmore (SB),2023-02-13,279,8.449040404040405,41.9861,-87.7139
King Drive & 25th St (SB),2023-02-13,278,9.927048611111111,41.847228,-87.617824
Lake Shore & Briar (SB),2023-02-13,278,8.432351641414142,41.93892,-87.63806
Laramie & Lake (NB),2023-02-13,278,10.875703914141413,41.8867,-87.7551
Laramie & Madison (SB),2023-02-13,279,9.310842803030303,41.880092,-87.754947
Madison & Loomis (WB),2023-02-13,261,7.942261933718457,41.881625,-87.66205
Madison & Wood (WB),2023-02-13,279,7.716076388888889,41.881471,-87.672189
Nargansett & Montrose (SB),2023-02-13,278,9.417320075757576,41.9592,-87.7868
Northwest Highway & Devon (NWB),2023-02-13,279,8.19621454933955,41.997534,-87.807554
"Polk & L ""Above"" (WB)",2023-02-13,279,9.606063762626261,41.871645,-87.66986
Pulaski & 49th (SB),2023-02-13,279,11.375426136363636,41.8049,-87.7236
Pulaski & 71st (SB),2023-02-13,278,9.109466540404041,41.76428,-87.722565
Roosevelt & Homan (WB),2023-02-13,279,11.210659722222223,41.866448,-87.710325
Roosevelt & Western (WB),2023-02-13,277,10.391183712121212,41.866741,-87.685757
Sheridan & Hollywood (SB),2023-02-13,279,8.934621212121213,41.985095,-87.655334
Sheridan & Touhy (SB),2023-02-13,279,8.796619318181818,42.013052,-87.663438
State & 31st St (NB),2023-02-13,279,9.137673611111111,41.838137,-87.626522
State & 83rd (NB),2023-02-13,279,10.627567938144761,41.7435,-87.6242
State & Garfield (SB),2023-02-13,278,8.031769764957266,41.79476,-87.6258
Vincennes & 75th (NB),2023-02-13,279,8.88291351010101,41.75841,-87.63108
Western & 26th ST (SB),2023-02-13,279,9.64977904040404,41.8454,-87.6854
Western & 73rd (NB),2023-02-13,279,9.92352904040404,41.7609,-87.6827
Western Ave & 43rd St (SB),2023-02-13,280,9.9984375,41.815867,-87.684764
