msr_device_nbr,date_time,pm_25,device_friendly_name,latitude,longitude,misc_annotation
2060,2022-11-13,7.984946338383839,Kimball & Ardmore (SB),41.9861,-87.7139,Stratified Random Sample
2062,2022-11-13,6.869103535353536,Madison & Loomis (WB),41.88162,-87.66205,Stratified Random Sample
2063,2022-11-13,7.864523358585859,Belmont & Sheridan (WB),41.94,-87.6402,Stratified Random Sample
2066,2022-11-13,7.6830523989899,Chicago & Hudson (WB),41.89663,-87.63969,Stratified Random Sample
2067,2022-11-13,7.12670202020202,Sheridan & Touhy (SB),42.01305,-87.66344,Stratified Random Sample
2068,2022-11-13,10.59508207070707,63rd & Damen (WB),41.7793,-87.6741,Stratified Random Sample
2070,2022-11-13,7.265461489898989,Nargansett & Montrose (SB),41.9592,-87.7868,Stratified Random Sample
2072,2022-11-13,7.999977904040404,Commercial & 89th (SB),41.73387,-87.55145,Stratified Random Sample
2073,2022-11-13,7.487130681818182,Lake Shore & Briar (SB),41.93892,-87.63806,Stratified Random Sample
2074,2022-11-13,8.962885101010102,Archer & Lavergne/LeClair (NEB),41.79792,-87.74737,Stratified Random Sample
2076,2022-11-13,8.057422445609946,Cottage & 53rd (NB),41.7985,-87.6062,Stratified Random Sample
2081,2022-11-13,9.31207960745301,Western & 73rd (NB),41.7609,-87.6827,Stratified Random Sample
2082,2022-11-13,7.124750874125874,95th & Wentworth (WB),41.7218,-87.6287,Stratified Random Sample
2084,2022-11-13,10.135488296425796,63rd & Pulaski (EB),41.7785,-87.7214,Stratified Random Sample
2087,2022-11-13,10.196144927536233,Pulaski & 71st (SB),41.76428,-87.72257,Stratified Random Sample
2090,2022-11-13,9.143645833333332,Archer & Mulligan/55th (NWB),41.7924,-87.7818,Stratified Random Sample
2091,2022-11-13,6.784320124320124,39th & Damen (WB),41.8231,-87.6753,Community Selected
2092,2022-11-13,7.498070887445888,61st & King (WB),41.7838,-87.6164,Stratified Random Sample
2095,2022-11-13,8.161828331390831,Chicago & Cicero (EB),41.89489,-87.74606,Stratified Random Sample
2096,2022-11-13,8.26472159090909,100th & Torrence (WB),41.7136,-87.5602,Community Selected
2097,2022-11-13,7.378263888888888,Cottage Grove & 100th (NB),41.7132,-87.605,Stratified Random Sample
2098,2022-11-13,7.523289772727273,Irving & Clark (EB),41.95429,-87.66244,Partner Request
2099,2022-11-13,9.732342171717171,26th & Central Park (WB),41.84449,-87.71456,Stratified Random Sample
2100,2022-11-13,8.170009712509712,Ashland & Pershing (SB),41.82359,-87.66524,Community Selected
2101,2022-11-13,7.633538510101009,Laramie & Madison (SB),41.88009,-87.75495,Community Selected
2103,2022-11-13,7.109311868686869,79th & Kostner (EB),41.7491,-87.7302,Stratified Random Sample
2104,2022-11-13,7.15211945940509,State & 31st St (NB),41.83814,-87.62652,Stratified Random Sample
2105,2022-11-13,8.971098242035742,Cottage Grove & 60th (SB),41.78595,-87.60616,Stratified Random Sample
2106,2022-11-13,9.55206755050505,Addison & Kennedy XWay (EB),41.94641,-87.7179,Stratified Random Sample
2107,2022-11-13,7.629185606060606,Central Park & Ogden (NB),41.85429,-87.71498,Stratified Random Sample
2108,2022-11-13,7.814315025252526,Irving Park & Kildare (EB),41.9533,-87.7354,Stratified Random Sample
2111,2022-11-13,7.739397095959596,Kedzie & 24th (SB),41.8488,-87.7052,Community Selected
2112,2022-11-13,8.373058712121212,47th & Halsted (WB),41.8088,-87.6481,Partner Request
2113,2022-11-13,7.208567940339435,Division & Larrabee (EB),41.90363,-87.64344,Stratified Random Sample
2115,2022-11-13,6.878083964646464,Roosevelt & Western (WB),41.86674,-87.68576,Stratified Random Sample
2116,2022-11-13,7.397885101010101,Clark & 15th (NB),41.86177,-87.63014,Stratified Random Sample
2117,2022-11-13,8.862825126262626,Device Removed,41.84723,-87.61782,
2119,2022-11-13,7.405684974747474,King Drive & 25th St (SB),41.84723,-87.61782,Stratified Random Sample
2120,2022-11-13,7.348500631313132,Commercial & 85 (NB),41.7414,-87.5513,Stratified Random Sample
2121,2022-11-13,8.13782196969697,Sheridan & Hollywood (SB),41.9851,-87.65533,Stratified Random Sample
2122,2022-11-13,7.602815656565657,Ashland & Blackhawk (NB),41.90724,-87.66745,Stratified Random Sample
2124,2022-11-13,8.62542905011655,Halsted & 87th (SB),41.7359,-87.6437,community-selected
2127,2022-11-13,8.523592171717171,63rd & Lamon (EB),41.7782,-87.7438,Stratified Random Sample
2130,2022-11-13,8.917100573038073,115th & Stewart (EB),41.68518,-87.63263,Stratified Random Sample
2131,2022-11-13,7.645217803030302,Grand & Laramie (EB),41.9169,-87.756,Stratified Random Sample
2138,2022-11-13,8.3739780011655,Kedzie & Lake (NB),41.8838,-87.706,Stratified Random Sample
2139,2022-11-13,9.373615460428928,Garfield & Aberdeen (WB),41.79449,-87.65277,Stratified Random Sample
2142,2022-11-13,7.110353535353536,"Polk & L ""Above"" (WB)",41.87165,-87.66986,Stratified Random Sample
2143,2022-11-13,10.780046212121212,87th & Western (WB),41.73566,-87.68225,Stratified Random Sample
2144,2022-11-13,7.824207702020202,EPA Village Garage D,41.67099,-87.73246,EPA Co-Location
2149,2022-11-13,7.246313131313131,137th & Brainard (NB),41.6463,-87.54299,Community Selected
2150,2022-11-13,7.633027146464646,Central & Madison (NB),41.8803,-87.7647,Stratified Random Sample
2162,2022-11-13,7.462212266899766,Western & 26th ST (SB),41.8454,-87.6854,Community Selected
2171,2022-11-13,9.474652777777777,63RD STREET & STATE (EB) - 2,41.77999,-87.62511,Community Selected
2172,2022-11-13,10.560675505050506,26th ST & Kostner (WB),41.84419,-87.7347,Community Selected
2174,2022-11-13,9.948532196969696,26th & Keeler (EB),41.8441,-87.72963,Stratified Random Sample
2175,2022-11-13,8.000686363636364,South Shore & 77th (NB),41.7577,-87.554,Stratified Random Sample
2176,2022-11-13,6.466663510101011,Ave O & 114th (NB),41.68805,-87.53997,Community Selected
2177,2022-11-13,7.438412247474748,Vincennes & 75th (NB),41.75841,-87.63108,
2179,2022-11-13,8.061590909090908,Kedzie & 53rd (SB),41.7968,-87.7038,community-selected
2182,2022-11-13,8.60678345959596,63rd & King Drive (EB),41.78,-87.6168,Community Selected
2183,2022-11-13,7.7325126262626265,Ashland & Belmont/Lincoln (NB),41.93931,-87.6685,Stratified Random Sample
2185,2022-11-13,7.777528409090909,Cicero & Hubbard (NB),41.8879,-87.7455,Stratified Random Sample
2191,2022-11-13,6.6485109751359746,Belmont & Western (WB),41.93957,-87.6887,Stratified Random Sample
2207,2022-11-13,10.079340277777778,State & 83rd (NB),41.7435,-87.6242,
2212,2022-11-13,7.250430066065957,EPA Springfield Pump Station E,41.91274,-87.72267,EPA Co-Location
2213,2022-11-13,6.8157444005270085,EPA Cicero C,41.85524,-87.75247,EPA Co-Location
