2091,2022-11-15,13.08721590909091,39th & Damen (WB),41.8231,-87.6753,Community Selected
2092,2022-11-15,13.20911786130536,61st & King (WB),41.7838,-87.6164,Stratified Random Sample
2093,2022-11-15,11.833683407501589,Central & Prescott (SB),41.9924,-87.7654,Stratified Random Sample
2096,2022-11-15,13.899184343434344,100th & Torrence (WB),41.7136,-87.5602,Community Selected
2097,2022-11-15,14.553819444444445,Cottage Grove & 100th (NB),41.7132,-87.605,Stratified Random Sample
2098,2022-11-15,11.60660037878788,Irving & Clark (EB),41.95429,-87.66244,Partner Request
2099,2022-11-15,16.14206123737374,26th & Central Park (WB),41.84449,-87.71456,Stratified Random Sample
2100,2022-11-15,14.349018308080808,Ashland & Pershing (SB),41.82359,-87.66524,Community Selected
2101,2022-11-15,13.432253787878787,Laramie & Madison (SB),41.88009,-87.75495,Community Selected
2103,2022-11-15,12.800946484071483,79th & Kostner (EB),41.7491,-87.7302,Stratified Random Sample
2104,2022-11-15,12.437793148880106,State & 31st St (NB),41.83814,-87.62652,Stratified Random Sample
2105,2022-11-15,12.918125000000002,Cottage Grove & 60th (SB),41.78595,-87.60616,Stratified Random Sample
2106,2022-11-15,12.851198038073038,Addison & Kennedy XWay (EB),41.94641,-87.7179,Stratified Random Sample
2107,2022-11-15,13.444452457264958,Central Park & Ogden (NB),41.85429,-87.71498,Stratified Random Sample
2108,2022-11-15,13.013800747863248,Irving Park & Kildare (EB),41.9533,-87.7354,Stratified Random Sample
2111,2022-11-15,13.985429292929291,Kedzie & 24th (SB),41.8488,-87.7052,Community Selected
2112,2022-11-15,13.957790404040404,47th & Halsted (WB),41.8088,-87.6481,Partner Request
2113,2022-11-15,12.343573232323232,Division & Larrabee (EB),41.90363,-87.64344,Stratified Random Sample
2115,2022-11-15,13.821833964646466,Roosevelt & Western (WB),41.86674,-87.68576,Stratified Random Sample
2116,2022-11-15,12.967226592851594,Clark & 15th (NB),41.86177,-87.63014,Stratified Random Sample
2117,2022-11-15,7.420498737373737,Device Removed,41.84723,-87.61782,
2119,2022-11-15,12.778494318181819,King Drive & 25th St (SB),41.84723,-87.61782,Stratified Random Sample
2120,2022-11-15,13.535160984848487,Commercial & 85 (NB),41.7414,-87.5513,Stratified Random Sample
2121,2022-11-15,10.653920454545455,Sheridan & Hollywood (SB),41.9851,-87.65533,Stratified Random Sample
2122,2022-11-15,11.938553321678322,Ashland & Blackhawk (NB),41.90724,-87.66745,Stratified Random Sample
2124,2022-11-15,14.5341418997669,Halsted & 87th (SB),41.7359,-87.6437,community-selected
2127,2022-11-15,14.797045454545454,63rd & Lamon (EB),41.7782,-87.7438,Stratified Random Sample
2130,2022-11-15,14.872013160450662,115th & Stewart (EB),41.68518,-87.63263,Stratified Random Sample
2131,2022-11-15,14.093803661616162,Grand & Laramie (EB),41.9169,-87.756,Stratified Random Sample
2138,2022-11-15,13.806991792929294,Kedzie & Lake (NB),41.8838,-87.706,Stratified Random Sample
2139,2022-11-15,13.067219065656566,Garfield & Aberdeen (WB),41.79449,-87.65277,Stratified Random Sample
2142,2022-11-15,13.300407196969696,"Polk & L ""Above"" (WB)",41.87165,-87.66986,Stratified Random Sample
2143,2022-11-15,14.93709249841068,87th & Western (WB),41.73566,-87.68225,Stratified Random Sample
2144,2022-11-15,13.682555846930846,EPA Village Garage D,41.67099,-87.73246,EPA Co-Location
2149,2022-11-15,15.142664141414143,137th & Brainard (NB),41.6463,-87.54299,Community Selected
2150,2022-11-15,13.601647727272727,Central & Madison (NB),41.8803,-87.7647,Stratified Random Sample
2162,2022-11-15,15.028156565656566,Western & 26th ST (SB),41.8454,-87.6854,Community Selected
2171,2022-11-15,14.97285984848485,63RD STREET & STATE (EB) - 2,41.77999,-87.62511,Community Selected
2172,2022-11-15,14.847642045454544,26th ST & Kostner (WB),41.84419,-87.7347,Community Selected
2174,2022-11-15,16.391643610013176,26th & Keeler (EB),41.8441,-87.72963,Stratified Random Sample
2175,2022-11-15,13.981234924495793,South Shore & 77th (NB),41.7577,-87.554,Stratified Random Sample
2176,2022-11-15,11.881135392385394,Ave O & 114th (NB),41.68805,-87.53997,Community Selected
2177,2022-11-15,13.545252525252524,Vincennes & 75th (NB),41.75841,-87.63108,
2179,2022-11-15,14.592604166666668,Kedzie & 53rd (SB),41.7968,-87.7038,community-selected
2182,2022-11-15,12.65814364801865,63rd & King Drive (EB),41.78,-87.6168,Community Selected
2183,2022-11-15,13.277916666666668,Ashland & Belmont/Lincoln (NB),41.93931,-87.6685,Stratified Random Sample
2185,2022-11-15,13.267607323232324,Cicero & Hubbard (NB),41.8879,-87.7455,Stratified Random Sample
2191,2022-11-15,12.017063762626263,Belmont & Western (WB),41.93957,-87.6887,Stratified Random Sample
2207,2022-11-15,15.141594065656564,State & 83rd (NB),41.7435,-87.6242,
2212,2022-11-15,13.294433080808082,EPA Springfield Pump Station E,41.91274,-87.72267,EPA Co-Location
2213,2022-11-15,15.103330176767678,EPA Cicero C,41.85524,-87.75247,EPA Co-Location
2004,2022-11-16,12.798648989898991,California & 26th (SB),41.8451,-87.6952,Community Selected
2006,2022-11-16,10.016991792929293,California & Cermak (NB),41.8523,-87.6954,Community Selected
2010,2022-11-16,8.933835858585859,EPA Springfield Pump Station C,41.91274,-87.72267,EPA Co-Location
2012,2022-11-16,9.437244318181818,Chicago & Sacramento (EB),41.8954,-87.7022,Partner Request
2013,2022-11-16,10.018349116161616,EPA Village Garage B,41.67099,-87.73246,EPA Co-Location
2014,2022-11-16,9.628526126651126,EPA Village Garage C,41.67099,-87.73246,EPA Co-Location
2033,2022-11-16,11.773361742424242,Halsted & 74th St (SB),41.75951,-87.64438,Stratified Random Sample
2037,2022-11-16,8.84021822109969,39TH & HALSTED (WB),41.82372,-87.64635,Community Selected
2038,2022-11-16,10.584895833333333,ARCHER & THROOP (SB),41.84339,-87.65458,Community Selected
2040,2022-11-16,8.627029671717173,Madison & Wood (WB),41.88147,-87.67219,Stratified Random Sample
2042,2022-11-16,11.29065340909091,26th ST & Pulaski (WB),41.8442,-87.7248,Community Selected
2043,2022-11-16,11.45852904040404,Roosevelt & Homan (WB),41.86645,-87.71032,Stratified Random Sample
2046,2022-11-16,8.78532196969697,Northwest Highway & Devon (NWB),41.99753,-87.80755,Stratified Random Sample
2047,2022-11-16,11.600416666666668,Pulaski & 49th (SB),41.8049,-87.7236,Stratified Random Sample
2048,2022-11-16,7.27297520661157,Cottage Grove & Pershing (SB),41.8241,-87.60712,Stratified Random Sample
2049,2022-11-16,8.89609250398724,Clarendon & Montrose (SB),41.96199,-87.64999,Stratified Random Sample
2050,2022-11-16,12.11356691919192,Laramie & Lake (NB),41.8867,-87.7551,Community Selected
2052,2022-11-16,9.664214015151515,Western Ave & 43rd St (SB),41.81587,-87.68476,Stratified Random Sample
2053,2022-11-16,9.547563131313131,Cottage Grove & 83rd (SB),41.7438,-87.6052,Stratified Random Sample
2054,2022-11-16,10.74199494949495,Ashland & 43rd St (SB),41.81604,-87.66531,Community Selected
2055,2022-11-16,9.387866161616161,Harrison & Central (WB),41.87288,-87.76488,Community Selected
2056,2022-11-16,9.541451961082396,Fullerton & Pulaski (WB),41.92461,-87.72656,Stratified Random Sample
2060,2022-11-16,8.987402304904629,Kimball & Ardmore (SB),41.9861,-87.7139,Stratified Random Sample
2062,2022-11-16,8.986888669301713,Madison & Loomis (WB),41.88162,-87.66205,Stratified Random Sample
2063,2022-11-16,9.29264835858586,Belmont & Sheridan (WB),41.94,-87.6402,Stratified Random Sample
2066,2022-11-16,10.244124417249418,Chicago & Hudson (WB),41.89663,-87.63969,Stratified Random Sample
2067,2022-11-16,10.04554292929293,Sheridan & Touhy (SB),42.01305,-87.66344,Stratified Random Sample
2068,2022-11-16,10.281092803030303,63rd & Damen (WB),41.7793,-87.6741,Stratified Random Sample
2070,2022-11-16,9.246961508900227,Nargansett & Montrose (SB),41.9592,-87.7868,Stratified Random Sample
2072,2022-11-16,10.431546717171717,Commercial & 89th (SB),41.73387,-87.55145,Stratified Random Sample
2073,2022-11-16,10.446281565656566,Lake Shore & Briar (SB),41.93892,-87.63806,Stratified Random Sample
2074,2022-11-16,10.855134862276039,Archer & Lavergne/LeClair (NEB),41.79792,-87.74737,Stratified Random Sample
2076,2022-11-16,9.26044361888112,Cottage & 53rd (NB),41.7985,-87.6062,Stratified Random Sample
2081,2022-11-16,10.473686868686869,Western & 73rd (NB),41.7609,-87.6827,Stratified Random Sample
2082,2022-11-16,9.7009375,95th & Wentworth (WB),41.7218,-87.6287,Stratified Random Sample
2084,2022-11-16,11.730471014492753,63rd & Pulaski (EB),41.7785,-87.7214,Stratified Random Sample
2087,2022-11-16,9.124982733661477,Pulaski & 71st (SB),41.76428,-87.72257,Stratified Random Sample
2090,2022-11-16,10.39052398989899,Archer & Mulligan/55th (NWB),41.7924,-87.7818,Stratified Random Sample
2091,2022-11-16,9.208241792929293,39th & Damen (WB),41.8231,-87.6753,Community Selected
2092,2022-11-16,9.598386994949495,61st & King (WB),41.7838,-87.6164,Stratified Random Sample
2093,2022-11-16,8.49903557312253,Central & Prescott (SB),41.9924,-87.7654,Stratified Random Sample
2096,2022-11-16,9.81559659090909,100th & Torrence (WB),41.7136,-87.5602,Community Selected
2097,2022-11-16,10.287092803030303,Cottage Grove & 100th (NB),41.7132,-87.605,Stratified Random Sample
2098,2022-11-16,9.232632575757576,Irving & Clark (EB),41.95429,-87.66244,Partner Request
2099,2022-11-16,12.95654356060606,26th & Central Park (WB),41.84449,-87.71456,Stratified Random Sample
2100,2022-11-16,10.960431186868687,Ashland & Pershing (SB),41.82359,-87.66524,Community Selected
2101,2022-11-16,9.356515151515152,Laramie & Madison (SB),41.88009,-87.75495,Community Selected
2103,2022-11-16,9.217579545454546,79th & Kostner (EB),41.7491,-87.7302,Stratified Random Sample
2104,2022-11-16,9.648893308080808,State & 31st St (NB),41.83814,-87.62652,Stratified Random Sample
2105,2022-11-16,9.925309343434344,Cottage Grove & 60th (SB),41.78595,-87.60616,Stratified Random Sample
2106,2022-11-16,10.57686553030303,Addison & Kennedy XWay (EB),41.94641,-87.7179,Stratified Random Sample
2107,2022-11-16,10.37542297979798,Central Park & Ogden (NB),41.85429,-87.71498,Stratified Random Sample
2108,2022-11-16,9.700325126262626,Irving Park & Kildare (EB),41.9533,-87.7354,Stratified Random Sample
2111,2022-11-16,9.602086489898989,Kedzie & 24th (SB),41.8488,-87.7052,Community Selected
2112,2022-11-16,10.82725850960221,47th & Halsted (WB),41.8088,-87.6481,Partner Request
2113,2022-11-16,9.614814850767177,Division & Larrabee (EB),41.90363,-87.64344,Stratified Random Sample
2115,2022-11-16,9.329460227272728,Roosevelt & Western (WB),41.86674,-87.68576,Stratified Random Sample
2116,2022-11-16,10.06054292929293,Clark & 15th (NB),41.86177,-87.63014,Stratified Random Sample
2117,2022-11-16,9.013166035353535,Device Removed,41.84723,-87.61782,
2119,2022-11-16,9.959794823232324,King Drive & 25th St (SB),41.84723,-87.61782,Stratified Random Sample
2120,2022-11-16,9.607244318181818,Commercial & 85 (NB),41.7414,-87.5513,Stratified Random Sample
2121,2022-11-16,9.646897233201582,Sheridan & Hollywood (SB),41.9851,-87.65533,Stratified Random Sample
2122,2022-11-16,9.240160984848485,Ashland & Blackhawk (NB),41.90724,-87.66745,Stratified Random Sample
2124,2022-11-16,10.400448232323232,Halsted & 87th (SB),41.7359,-87.6437,community-selected
2127,2022-11-16,9.967260101010101,63rd & Lamon (EB),41.7782,-87.7438,Stratified Random Sample
2130,2022-11-16,10.789308712121212,115th & Stewart (EB),41.68518,-87.63263,Stratified Random Sample
2131,2022-11-16,10.502361111111112,Grand & Laramie (EB),41.9169,-87.756,Stratified Random Sample
2138,2022-11-16,10.222847471995786,Kedzie & Lake (NB),41.8838,-87.706,Stratified Random Sample
2139,2022-11-16,9.627771464646464,Garfield & Aberdeen (WB),41.79449,-87.65277,Stratified Random Sample
2142,2022-11-16,9.980116792929293,"Polk & L ""Above"" (WB)",41.87165,-87.66986,Stratified Random Sample
2144,2022-11-16,9.337629419191918,EPA Village Garage D,41.67099,-87.73246,EPA Co-Location
2149,2022-11-16,10.737964015151514,137th & Brainard (NB),41.6463,-87.54299,Community Selected
2150,2022-11-16,9.295011876710136,Central & Madison (NB),41.8803,-87.7647,Stratified Random Sample
2162,2022-11-16,10.159280303030302,Western & 26th ST (SB),41.8454,-87.6854,Community Selected
2171,2022-11-16,12.045318813131312,63RD STREET & STATE (EB) - 2,41.77999,-87.62511,Community Selected
2172,2022-11-16,10.134704276275153,26th ST & Kostner (WB),41.84419,-87.7347,Community Selected
2174,2022-11-16,11.769078282828282,26th & Keeler (EB),41.8441,-87.72963,Stratified Random Sample
2175,2022-11-16,11.003551036682616,South Shore & 77th (NB),41.7577,-87.554,Stratified Random Sample
2176,2022-11-16,9.299999999999999,Ave O & 114th (NB),41.68805,-87.53997,Community Selected
2177,2022-11-16,10.008661616161616,Vincennes & 75th (NB),41.75841,-87.63108,
2179,2022-11-16,9.488857323232322,Kedzie & 53rd (SB),41.7968,-87.7038,community-selected
2182,2022-11-16,9.687931235431234,63rd & King Drive (EB),41.78,-87.6168,Community Selected
2183,2022-11-16,9.51904356060606,Ashland & Belmont/Lincoln (NB),41.93931,-87.6685,Stratified Random Sample
2185,2022-11-16,9.693071095571096,Cicero & Hubbard (NB),41.8879,-87.7455,Stratified Random Sample
2191,2022-11-16,8.955624098124098,Belmont & Western (WB),41.93957,-87.6887,Stratified Random Sample
2207,2022-11-16,11.890873883061383,State & 83rd (NB),41.7435,-87.6242,
2212,2022-11-16,9.48509154040404,EPA Springfield Pump Station E,41.91274,-87.72267,EPA Co-Location
2213,2022-11-16,8.822960227272727,EPA Cicero C,41.85524,-87.75247,EPA Co-Location
2004,2022-11-17,10.826739267676766,California & 26th (SB),41.8451,-87.6952,Community Selected
2006,2022-11-17,11.005258838383838,California & Cermak (NB),41.8523,-87.6954,Community Selected
2010,2022-11-17,10.1404273989899,EPA Springfield Pump Station C,41.91274,-87.72267,EPA Co-Location
2012,2022-11-17,10.572136994949494,Chicago & Sacramento (EB),41.8954,-87.7022,Partner Request
2013,2022-11-17,10.694394874765415,EPA Village Garage B,41.67099,-87.73246,EPA Co-Location
2014,2022-11-17,10.42176452020202,EPA Village Garage C,41.67099,-87.73246,EPA Co-Location
2020,2022-11-17,16.147264520202018,Halsted & 111th (SB),41.69245,-87.6425,Stratified Random Sample
2024,2022-11-17,16.108172348484846,106th & Ave D (WB),41.70277,-87.52829,Stratified Random Sample
2033,2022-11-17,12.310855429292928,Halsted & 74th St (SB),41.75951,-87.64438,Stratified Random Sample
2037,2022-11-17,10.08823547979798,39TH & HALSTED (WB),41.82372,-87.64635,Community Selected
2038,2022-11-17,10.683863636363638,ARCHER & THROOP (SB),41.84339,-87.65458,Community Selected
