100th & Torrence (WB),2022-12-04,279,7.893008897656512,41.7136,-87.5602
106th & Ave D (WB),2022-12-04,277,8.921126893939393,41.70277166,-87.52829283
115th & Stewart (EB),2022-12-04,281,8.373493832556333,41.68517802886724,-87.63263004842011
137th & Brainard (NB),2022-12-04,278,7.0315372474747475,41.6463031593152,-87.5429946962422
26th & Central Park (WB),2022-12-04,279,9.361916035353536,41.844493180392355,-87.71455502567271
26th ST & Kostner (WB),2022-12-04,282,9.225801767676767,41.84419,-87.7347
26th ST & Pulaski (WB),2022-12-04,281,7.933389423076924,41.8442,-87.7248
39TH & HALSTED (WB),2022-12-04,280,7.967418890041998,41.823715840223066,-87.6463462493363
39th & Damen (WB),2022-12-04,281,8.353145385658037,41.8231,-87.6753
47th & Halsted (WB),2022-12-04,282,12.548336732711732,41.8088,-87.6481
61st & King (WB),2022-12-04,276,7.658116161616161,41.7838,-87.6164
63RD STREET & STATE (EB) - 2,2022-12-04,279,8.55842803030303,41.779987,-87.625107001
63rd & Damen (WB),2022-12-04,280,9.799371843434344,41.7793,-87.6741
63rd & King Drive (EB),2022-12-04,282,7.582684537684538,41.78,-87.6168
63rd & Lamon (EB),2022-12-04,281,8.675934100621602,41.7782,-87.7438
63rd & Pulaski (EB),2022-12-04,283,11.327236305361305,41.7785,-87.7214
79th & Kostner (EB),2022-12-04,281,7.598917540792541,41.7491,-87.7302
95th & Wentworth (WB),2022-12-04,280,7.329322552447553,41.7218,-87.6287
ARCHER & THROOP (SB),2022-12-04,282,8.717358197358196,41.84339211596036,-87.6545815311069
Addison & Kennedy XWay (EB),2022-12-04,278,9.676704545454546,41.946406,-87.717897
Archer & Lavergne/LeClair (NEB),2022-12-04,281,8.609283216783217,41.797916,-87.747366
Archer & Mulligan/55th (NWB),2022-12-04,282,7.711460275835275,41.7924,-87.7818
Ashland & 43rd St (SB),2022-12-04,279,8.673884275446776,41.816041,-87.665311
Ashland & Belmont/Lincoln (NB),2022-12-04,283,8.699074362024561,41.939311,-87.668496
Ashland & Blackhawk (NB),2022-12-04,281,7.9268244949494955,41.907237,-87.66745
Ashland & Pershing (SB),2022-12-04,281,9.084565365190365,41.823588,-87.665245
Ave O & 114th (NB),2022-12-04,281,7.202927384929038,41.688054,-87.539967
Belmont & Sheridan (WB),2022-12-04,280,9.845275160865258,41.94,-87.6402
Belmont & Western (WB),2022-12-04,281,7.790496212121212,41.939568,-87.688703
California & 26th (SB),2022-12-04,282,7.885902777777777,41.8451,-87.695204
California & Cermak (NB),2022-12-04,281,8.804080710955711,41.8523,-87.6954
California & Devon (SB),2022-12-04,282,8.293179632867133,41.99772,-87.69975
Central & Madison (NB),2022-12-04,256,9.664418044077136,41.8803,-87.7647
Central & Prescott (SB),2022-12-04,279,7.350719696969697,41.9924,-87.7654
Central Park & Ogden (NB),2022-12-04,281,8.193977272727272,41.854286108203816,-87.71498342854358
Chicago & Hudson (WB),2022-12-04,284,10.418153894716395,41.896633,-87.639691
Chicago & Sacramento (EB),2022-12-04,281,7.853175262237762,41.8954,-87.7022
Cicero & Hubbard (NB),2022-12-04,281,7.982329788267289,41.8879,-87.7455
Clarendon & Montrose (SB),2022-12-04,279,7.781521707459208,41.961992,-87.649994
Clark & 15th (NB),2022-12-04,282,8.171765734265735,41.861773,-87.630143
Commercial & 85 (NB),2022-12-04,281,8.830631313131313,41.7414,-87.5513
Commercial & 89th (SB),2022-12-04,278,7.947900883838384,41.733871,-87.551448
Cottage & 53rd (NB),2022-12-04,281,7.743210955710956,41.7985,-87.6062
Cottage Grove & 100th (NB),2022-12-04,281,8.092010975135976,41.7132,-87.605
Cottage Grove & 60th (SB),2022-12-04,281,8.440426136363635,41.78594895562553,-87.60616026597778
Cottage Grove & 83rd (SB),2022-12-04,278,7.315334610668791,41.7438,-87.6052
Cottage Grove & Pershing (SB),2022-12-04,265,6.563975271105705,41.824096,-87.607116
Division & Larrabee (EB),2022-12-04,279,8.338522727272727,41.903627,-87.643443
EPA COM ED Maintenance Bldg C,2022-12-04,281,7.743134032634032,41.7516,-87.71349
EPA Cicero C,2022-12-04,276,7.538915531724823,41.855243,-87.75247
EPA Springfield Pump Station C,2022-12-04,279,7.718554292929293,41.912741,-87.722675
EPA Springfield Pump Station E,2022-12-04,278,8.468191287878788,41.912739,-87.722673
EPA Village Garage B,2022-12-04,268,7.099475625823452,41.670993,-87.732458
EPA Village Garage C,2022-12-04,281,7.300941627816628,41.670994,-87.732459
EPA Village Garage D,2022-12-04,281,7.298630050505051,41.670992,-87.732457
Fullerton & Pulaski (WB),2022-12-04,282,8.34263556780515,41.924611,-87.726561
Garfield & Aberdeen (WB),2022-12-04,280,8.134393758051322,41.794492874333386,-87.65276974912231
Grand & Laramie (EB),2022-12-04,279,8.962557831340366,41.9169,-87.756
Halsted & 111th (SB),2022-12-04,273,8.915709595959596,41.69244704,-87.64250468
Halsted & 74th St (SB),2022-12-04,280,8.980078914141414,41.759507,-87.644385
Halsted & 87th (SB),2022-12-04,280,7.79524426961927,41.7359,-87.6437
Harrison & Central (WB),2022-12-04,280,8.35076048951049,41.87288,-87.764879
Irving & Clark (EB),2022-12-04,279,8.267250775423918,41.954291,-87.662438
Irving Park & Kildare (EB),2022-12-04,279,8.44453282828283,41.9533,-87.7354
Kedzie & 24th (SB),2022-12-04,283,8.008522104754777,41.8488,-87.7052
Kedzie & 53rd (SB),2022-12-04,283,9.355533598346097,41.7968,-87.7038
Kedzie & Lake (NB),2022-12-04,279,8.452253787878787,41.8838,-87.706
Kimball & Ardmore (SB),2022-12-04,277,7.699059343434343,41.9861,-87.7139
King Drive & 25th St (SB),2022-12-04,282,8.706767676767678,41.847228,-87.617824
Lake Shore & Briar (SB),2022-12-04,280,7.984125145687646,41.93892,-87.63806
Laramie & Lake (NB),2022-12-04,281,8.417832167832168,41.8867,-87.7551
Laramie & Madison (SB),2022-12-04,280,7.609258894880983,41.880092,-87.754947
Madison & Loomis (WB),2022-12-04,278,7.632878787878788,41.881625,-87.66205
Madison & Wood (WB),2022-12-04,281,7.751369706682207,41.881471,-87.672189
Nargansett & Montrose (SB),2022-12-04,280,8.195910062160062,41.9592,-87.7868
Northwest Highway & Devon (NWB),2022-12-04,281,7.666629516317016,41.997534,-87.807554
"Polk & L ""Above"" (WB)",2022-12-04,281,8.0542972999223,41.871645,-87.66986
Pulaski & 49th (SB),2022-12-04,283,9.493825757575758,41.8049,-87.7236
Pulaski & 71st (SB),2022-12-04,280,7.58196824009324,41.76428,-87.722565
Roosevelt & Homan (WB),2022-12-04,279,9.767162247474747,41.866448,-87.710325
Roosevelt & Western (WB),2022-12-04,279,8.628017676767676,41.866741,-87.685757
Sheridan & Hollywood (SB),2022-12-04,283,8.63841516122766,41.985095,-87.655334
Sheridan & Touhy (SB),2022-12-04,281,8.04246382090132,42.013052,-87.663438
South Shore & 77th (NB),2022-12-04,277,7.655039402368927,41.7577,-87.554
State & 31st St (NB),2022-12-04,267,8.114080943211379,41.838137,-87.626522
State & 83rd (NB),2022-12-04,281,10.10200441919192,41.7435,-87.6242
Vincennes & 75th (NB),2022-12-04,281,7.584047688422689,41.75841,-87.63108
Western & 26th ST (SB),2022-12-04,279,8.40509154040404,41.8454,-87.6854
Western & 73rd (NB),2022-12-04,279,8.926799242424243,41.7609,-87.6827
Western Ave & 43rd St (SB),2022-12-04,281,9.190622571872572,41.815867,-87.684764
