device_friendly_name,date_time,nbr_of_readings,pm_25,latitude,longitude
100th & Torrence (WB),2022-10-01,279,8.19008838383838,41.7136,-87.5602
100th & Torrence (WB),2022-10-02,278,7.79804924242424,41.7136,-87.5602
100th & Torrence (WB),2022-10-03,278,8.4399420631558,41.7136,-87.5602
100th & Torrence (WB),2022-10-04,277,11.3206218434343,41.7136,-87.5602
100th & Torrence (WB),2022-10-05,279,10.1208775252525,41.7136,-87.5602
100th & Torrence (WB),2022-10-06,278,8.2413125,41.7136,-87.5602
100th & Torrence (WB),2022-10-07,250,5.99018939393939,41.7136,-87.5602
100th & Torrence (WB),2022-10-08,279,7.21895517676768,41.7136,-87.5602
100th & Torrence (WB),2022-10-09,278,7.91755681818182,41.7136,-87.5602
100th & Torrence (WB),2022-10-10,279,11.6608320707071,41.7136,-87.5602
100th & Torrence (WB),2022-10-11,275,11.2451130050505,41.7136,-87.5602
100th & Torrence (WB),2022-10-12,279,9.52006628787879,41.7136,-87.5602
100th & Torrence (WB),2022-10-13,274,5.14246148989899,41.7136,-87.5602
100th & Torrence (WB),2022-10-14,276,9.2454476010101,41.7136,-87.5602
100th & Torrence (WB),2022-10-15,242,7.95229004329004,41.7136,-87.5602
100th & Torrence (WB),2022-10-16,277,8.04602398989899,41.7136,-87.5602
100th & Torrence (WB),2022-10-17,264,7.10345256916996,41.7136,-87.5602
100th & Torrence (WB),2022-10-18,275,7.56767008223258,41.7136,-87.5602
100th & Torrence (WB),2022-10-19,267,7.69950592885376,41.7136,-87.5602
100th & Torrence (WB),2022-10-20,279,9.95726227476228,41.7136,-87.5602
100th & Torrence (WB),2022-10-21,283,9.63108286480804,41.7136,-87.5602
100th & Torrence (WB),2022-10-22,279,10.7329375485625,41.7136,-87.5602
100th & Torrence (WB),2022-10-23,255,10.1883307498427,41.7136,-87.5602
100th & Torrence (WB),2022-10-24,278,10.4700126262626,41.7136,-87.5602
100th & Torrence (WB),2022-10-25,279,10.280413510101,41.7136,-87.5602
100th & Torrence (WB),2022-10-26,281,8.13500298680298,41.7136,-87.5602
100th & Torrence (WB),2022-10-27,279,10.690324684523,41.7136,-87.5602
100th & Torrence (WB),2022-10-28,279,10.1238966533329,41.7136,-87.5602
100th & Torrence (WB),2022-10-29,279,13.0103682718373,41.7136,-87.5602
100th & Torrence (WB),2022-10-30,279,13.6062784090909,41.7136,-87.5602
115th & Stewart (EB),2022-10-01,279,9.49203282828283,41.6851780288672,-87.6326300484201
115th & Stewart (EB),2022-10-02,278,6.67323547979798,41.6851780288672,-87.6326300484201
115th & Stewart (EB),2022-10-03,280,8.78523431429681,41.6851780288672,-87.6326300484201
115th & Stewart (EB),2022-10-04,278,11.4665435606061,41.6851780288672,-87.6326300484201
115th & Stewart (EB),2022-10-05,279,10.7230303030303,41.6851780288672,-87.6326300484201
115th & Stewart (EB),2022-10-06,278,8.02660669191919,41.6851780288672,-87.6326300484201
115th & Stewart (EB),2022-10-07,263,6.55742951251647,41.6851780288672,-87.6326300484201
115th & Stewart (EB),2022-10-08,279,7.77654666750118,41.6851780288672,-87.6326300484201
115th & Stewart (EB),2022-10-09,278,7.91625946969697,41.6851780288672,-87.6326300484201
115th & Stewart (EB),2022-10-10,267,12.6274143610013,41.6851780288672,-87.6326300484201
115th & Stewart (EB),2022-10-11,267,9.6278557312253,41.6851780288672,-87.6326300484201
115th & Stewart (EB),2022-10-12,276,8.88448863636364,41.6851780288672,-87.6326300484201
115th & Stewart (EB),2022-10-13,278,4.83200126262626,41.6851780288672,-87.6326300484201
115th & Stewart (EB),2022-10-14,230,7.10745909090909,41.6851780288672,-87.6326300484201
115th & Stewart (EB),2022-10-15,253,6.3653319556465,41.6851780288672,-87.6326300484201
115th & Stewart (EB),2022-10-16,280,7.29820391414141,41.6851780288672,-87.6326300484201
115th & Stewart (EB),2022-10-17,277,5.9569121017871,41.6851780288672,-87.6326300484201
115th & Stewart (EB),2022-10-18,263,6.58489855072464,41.6851780288672,-87.6326300484201
115th & Stewart (EB),2022-10-19,277,7.2645591006216,41.6851780288672,-87.6326300484201
115th & Stewart (EB),2022-10-20,281,7.94558906371406,41.6851780288672,-87.6326300484201
115th & Stewart (EB),2022-10-21,278,8.18519570707071,41.6851780288672,-87.6326300484201
115th & Stewart (EB),2022-10-22,278,10.5315561868687,41.6851780288672,-87.6326300484201
115th & Stewart (EB),2022-10-23,279,9.33485164141414,41.6851780288672,-87.6326300484201
115th & Stewart (EB),2022-10-24,279,9.43831123737374,41.6851780288672,-87.6326300484201
115th & Stewart (EB),2022-10-25,279,10.4822821969697,41.6851780288672,-87.6326300484201
115th & Stewart (EB),2022-10-26,279,8.34766593512562,41.6851780288672,-87.6326300484201
115th & Stewart (EB),2022-10-27,279,10.7169920874967,41.6851780288672,-87.6326300484201
115th & Stewart (EB),2022-10-28,279,10.3507825209802,41.6851780288672,-87.6326300484201
115th & Stewart (EB),2022-10-29,279,13.8881392196874,41.6851780288672,-87.6326300484201
115th & Stewart (EB),2022-10-30,265,14.8226592007027,41.6851780288672,-87.6326300484201
137th & Brainard (NB),2022-10-01,279,7.06035037878788,41.6463031593152,-87.5429946962422
137th & Brainard (NB),2022-10-02,274,6.18053851010101,41.6463031593152,-87.5429946962422
137th & Brainard (NB),2022-10-03,240,6.25074651274651,41.6463031593152,-87.5429946962422
137th & Brainard (NB),2022-10-04,278,7.50720328282828,41.6463031593152,-87.5429946962422
137th & Brainard (NB),2022-10-05,278,7.26825441919192,41.6463031593152,-87.5429946962422
137th & Brainard (NB),2022-10-06,279,7.95854797979798,41.6463031593152,-87.5429946962422
137th & Brainard (NB),2022-10-07,250,6.25667906336088,41.6463031593152,-87.5429946962422
137th & Brainard (NB),2022-10-08,279,6.44559027777778,41.6463031593152,-87.5429946962422
137th & Brainard (NB),2022-10-09,279,6.73517045454546,41.6463031593152,-87.5429946962422
137th & Brainard (NB),2022-10-10,278,8.30162878787879,41.6463031593152,-87.5429946962422
137th & Brainard (NB),2022-10-11,279,9.04717803030303,41.6463031593152,-87.5429946962422
137th & Brainard (NB),2022-10-12,279,8.38997790404041,41.6463031593152,-87.5429946962422
137th & Brainard (NB),2022-10-13,278,4.76995896464647,41.6463031593152,-87.5429946962422
137th & Brainard (NB),2022-10-14,277,7.32516477272727,41.6463031593152,-87.5429946962422
137th & Brainard (NB),2022-10-15,254,6.5127908672807,41.6463031593152,-87.5429946962422
137th & Brainard (NB),2022-10-16,279,6.73220643939394,41.6463031593152,-87.5429946962422
137th & Brainard (NB),2022-10-17,277,6.11101893939394,41.6463031593152,-87.5429946962422
137th & Brainard (NB),2022-10-18,279,6.58234848484849,41.6463031593152,-87.5429946962422
137th & Brainard (NB),2022-10-19,278,6.49597537878788,41.6463031593152,-87.5429946962422
137th & Brainard (NB),2022-10-20,278,6.94248648094408,41.6463031593152,-87.5429946962422
137th & Brainard (NB),2022-10-21,277,8.28998989216005,41.6463031593152,-87.5429946962422
137th & Brainard (NB),2022-10-22,279,9.1210016025641,41.6463031593152,-87.5429946962422
137th & Brainard (NB),2022-10-23,279,8.27436008816416,41.6463031593152,-87.5429946962422
137th & Brainard (NB),2022-10-24,278,8.50506628787879,41.6463031593152,-87.5429946962422
137th & Brainard (NB),2022-10-25,279,9.15615214646465,41.6463031593152,-87.5429946962422
137th & Brainard (NB),2022-10-26,277,6.58011679292929,41.6463031593152,-87.5429946962422
137th & Brainard (NB),2022-10-27,279,7.92726166757369,41.6463031593152,-87.5429946962422
137th & Brainard (NB),2022-10-28,278,8.48094756330505,41.6463031593152,-87.5429946962422
137th & Brainard (NB),2022-10-29,279,9.87368447944371,41.6463031593152,-87.5429946962422
137th & Brainard (NB),2022-10-30,280,11.2083750971251,41.6463031593152,-87.5429946962422
26th & Central Park (WB),2022-10-01,278,12.5872748818512,41.8444931803924,-87.7145550256727
26th & Central Park (WB),2022-10-02,279,10.3209785353535,41.8444931803924,-87.7145550256727
26th & Central Park (WB),2022-10-03,279,12.4260700757576,41.8444931803924,-87.7145550256727
26th & Central Park (WB),2022-10-04,279,18.7784059343434,41.8444931803924,-87.7145550256727
26th & Central Park (WB),2022-10-05,280,15.9384343434343,41.8444931803924,-87.7145550256727
26th & Central Park (WB),2022-10-06,279,12.1382481060606,41.8444931803924,-87.7145550256727
26th & Central Park (WB),2022-10-07,276,9.42013573232323,41.8444931803924,-87.7145550256727
26th & Central Park (WB),2022-10-08,279,10.7167897727273,41.8444931803924,-87.7145550256727
26th & Central Park (WB),2022-10-09,280,11.515506993007,41.8444931803924,-87.7145550256727
26th & Central Park (WB),2022-10-10,279,18.5902525252525,41.8444931803924,-87.7145550256727
26th & Central Park (WB),2022-10-11,279,12.5733301767677,41.8444931803924,-87.7145550256727
26th & Central Park (WB),2022-10-12,280,11.2754861111111,41.8444931803924,-87.7145550256727
26th & Central Park (WB),2022-10-13,280,6.06674655205905,41.8444931803924,-87.7145550256727
26th & Central Park (WB),2022-10-14,278,10.2996521464646,41.8444931803924,-87.7145550256727
