device_friendly_name,date_time,nbr_of_readings,pm_25,latitude,longitude
100th & Torrence (WB),2022-09-01,267,9.69015480895916,41.7136,-87.5602
100th & Torrence (WB),2022-09-02,279,10.9582704448329,41.7136,-87.5602
100th & Torrence (WB),2022-09-03,279,11.2414835858586,41.7136,-87.5602
100th & Torrence (WB),2022-09-04,256,9.23807271502892,41.7136,-87.5602
100th & Torrence (WB),2022-09-05,276,9.2647821969697,41.7136,-87.5602
100th & Torrence (WB),2022-09-06,278,10.4160448232323,41.7136,-87.5602
100th & Torrence (WB),2022-09-07,280,8.9218682012432,41.7136,-87.5602
100th & Torrence (WB),2022-09-08,279,11.7306376262626,41.7136,-87.5602
100th & Torrence (WB),2022-09-09,279,10.0070422979798,41.7136,-87.5602
100th & Torrence (WB),2022-09-10,279,14.2160227272727,41.7136,-87.5602
100th & Torrence (WB),2022-09-11,279,9.60863636363636,41.7136,-87.5602
100th & Torrence (WB),2022-09-12,279,7.01424873737374,41.7136,-87.5602
100th & Torrence (WB),2022-09-13,279,8.56400568181818,41.7136,-87.5602
100th & Torrence (WB),2022-09-14,277,11.0938383838384,41.7136,-87.5602
100th & Torrence (WB),2022-09-15,278,10.3685195707071,41.7136,-87.5602
100th & Torrence (WB),2022-09-16,279,11.5517676767677,41.7136,-87.5602
100th & Torrence (WB),2022-09-17,277,12.7065119949495,41.7136,-87.5602
100th & Torrence (WB),2022-09-18,279,12.4486079545455,41.7136,-87.5602
100th & Torrence (WB),2022-09-19,278,9.87922285353536,41.7136,-87.5602
100th & Torrence (WB),2022-09-20,277,11.758648989899,41.7136,-87.5602
100th & Torrence (WB),2022-09-21,278,9.82017045454546,41.7136,-87.5602
100th & Torrence (WB),2022-09-22,279,6.98690340909091,41.7136,-87.5602
100th & Torrence (WB),2022-09-23,278,7.57626578282828,41.7136,-87.5602
100th & Torrence (WB),2022-09-24,280,8.95821896853147,41.7136,-87.5602
100th & Torrence (WB),2022-09-25,279,8.33880997474748,41.7136,-87.5602
100th & Torrence (WB),2022-09-26,280,7.2477904040404,41.7136,-87.5602
100th & Torrence (WB),2022-09-27,279,6.44522411616162,41.7136,-87.5602
100th & Torrence (WB),2022-09-28,276,6.06865214646465,41.7136,-87.5602
100th & Torrence (WB),2022-09-29,265,7.99342242412416,41.7136,-87.5602
111th & Ellis (WB),2022-09-01,279,11.7243939393939,41.6930461536733,-87.6043660088181
111th & Ellis (WB),2022-09-02,279,12.9427525252525,41.6930461536733,-87.6043660088181
111th & Ellis (WB),2022-09-03,279,11.1227556818182,41.6930461536733,-87.6043660088181
111th & Ellis (WB),2022-09-04,279,8.21758522727273,41.6930461536733,-87.6043660088181
111th & Ellis (WB),2022-09-05,278,8.38385732323232,41.6930461536733,-87.6043660088181
111th & Ellis (WB),2022-09-06,279,10.5993529040404,41.6930461536733,-87.6043660088181
111th & Ellis (WB),2022-09-07,279,8.98584595959596,41.6930461536733,-87.6043660088181
111th & Ellis (WB),2022-09-08,279,13.7019002525253,41.6930461536733,-87.6043660088181
111th & Ellis (WB),2022-09-09,279,12.7096273310023,41.6930461536733,-87.6043660088181
111th & Ellis (WB),2022-09-10,278,15.7319823232323,41.6930461536733,-87.6043660088181
111th & Ellis (WB),2022-09-11,263,10.1147470355731,41.6930461536733,-87.6043660088181
111th & Ellis (WB),2022-09-13,268,11.1127493159015,41.6930461536733,-87.6043660088181
111th & Ellis (WB),2022-09-14,240,12.3006408591409,41.6930461536733,-87.6043660088181
111th & Ellis (WB),2022-09-15,254,12.4791914600551,41.6930461536733,-87.6043660088181
111th & Ellis (WB),2022-09-16,260,14.2740925644404,41.6930461536733,-87.6043660088181
111th & Ellis (WB),2022-09-17,239,14.5017734487735,41.6930461536733,-87.6043660088181
111th & Ellis (WB),2022-09-18,278,12.6968434343434,41.6930461536733,-87.6043660088181
111th & Ellis (WB),2022-09-19,278,10.2630650252525,41.6930461536733,-87.6043660088181
111th & Ellis (WB),2022-09-20,278,13.8768781565657,41.6930461536733,-87.6043660088181
111th & Ellis (WB),2022-09-21,254,10.0944694320831,41.6930461536733,-87.6043660088181
115th & Stewart (EB),2022-09-01,278,8.98180871212121,41.6851780288672,-87.6326300484201
115th & Stewart (EB),2022-09-02,278,9.34021464646465,41.6851780288672,-87.6326300484201
115th & Stewart (EB),2022-09-03,279,9.8134375,41.6851780288672,-87.6326300484201
115th & Stewart (EB),2022-09-04,279,8.80833964646465,41.6851780288672,-87.6326300484201
115th & Stewart (EB),2022-09-05,277,9.14353851010101,41.6851780288672,-87.6326300484201
115th & Stewart (EB),2022-09-06,279,10.571351010101,41.6851780288672,-87.6326300484201
115th & Stewart (EB),2022-09-07,277,9.52056186868687,41.6851780288672,-87.6326300484201
115th & Stewart (EB),2022-09-08,279,10.9645122570976,41.6851780288672,-87.6326300484201
115th & Stewart (EB),2022-09-09,279,8.99469696969697,41.6851780288672,-87.6326300484201
115th & Stewart (EB),2022-09-10,255,13.8258987603306,41.6851780288672,-87.6326300484201
115th & Stewart (EB),2022-09-11,278,8.85336805555556,41.6851780288672,-87.6326300484201
115th & Stewart (EB),2022-09-12,279,6.88236742424243,41.6851780288672,-87.6326300484201
115th & Stewart (EB),2022-09-13,279,9.23824494949495,41.6851780288672,-87.6326300484201
115th & Stewart (EB),2022-09-14,264,11.4809363045523,41.6851780288672,-87.6326300484201
115th & Stewart (EB),2022-09-15,280,8.96623421717172,41.6851780288672,-87.6326300484201
115th & Stewart (EB),2022-09-16,278,10.0502083333333,41.6851780288672,-87.6326300484201
115th & Stewart (EB),2022-09-17,265,11.3223704435661,41.6851780288672,-87.6326300484201
115th & Stewart (EB),2022-09-18,278,10.6062657828283,41.6851780288672,-87.6326300484201
115th & Stewart (EB),2022-09-19,279,10.3955713383838,41.6851780288672,-87.6326300484201
115th & Stewart (EB),2022-09-20,278,10.6350757575758,41.6851780288672,-87.6326300484201
115th & Stewart (EB),2022-09-21,279,9.32063155594406,41.6851780288672,-87.6326300484201
115th & Stewart (EB),2022-09-22,280,6.73991477272727,41.6851780288672,-87.6326300484201
115th & Stewart (EB),2022-09-23,278,6.58527777777778,41.6851780288672,-87.6326300484201
115th & Stewart (EB),2022-09-24,279,8.3168529040404,41.6851780288672,-87.6326300484201
115th & Stewart (EB),2022-09-25,279,7.54338699494949,41.6851780288672,-87.6326300484201
115th & Stewart (EB),2022-09-26,277,6.6871654040404,41.6851780288672,-87.6326300484201
115th & Stewart (EB),2022-09-27,279,6.85660984848485,41.6851780288672,-87.6326300484201
115th & Stewart (EB),2022-09-28,279,6.42409090909091,41.6851780288672,-87.6326300484201
115th & Stewart (EB),2022-09-29,278,8.85551136363636,41.6851780288672,-87.6326300484201
137th & Brainard (NB),2022-09-01,279,8.31256944444444,41.6463031593152,-87.5429946962422
137th & Brainard (NB),2022-09-02,277,8.13723484848485,41.6463031593152,-87.5429946962422
137th & Brainard (NB),2022-09-03,279,8.73633207070707,41.6463031593152,-87.5429946962422
137th & Brainard (NB),2022-09-04,278,7.95580176767677,41.6463031593152,-87.5429946962422
137th & Brainard (NB),2022-09-05,277,7.79311515781253,41.6463031593152,-87.5429946962422
137th & Brainard (NB),2022-09-06,279,9.20411931818182,41.6463031593152,-87.5429946962422
137th & Brainard (NB),2022-09-07,276,7.24302777777778,41.6463031593152,-87.5429946962422
137th & Brainard (NB),2022-09-08,277,7.91852693602694,41.6463031593152,-87.5429946962422
137th & Brainard (NB),2022-09-09,278,7.34930871212121,41.6463031593152,-87.5429946962422
137th & Brainard (NB),2022-09-10,278,10.3883869949495,41.6463031593152,-87.5429946962422
137th & Brainard (NB),2022-09-11,279,7.96639835858586,41.6463031593152,-87.5429946962422
137th & Brainard (NB),2022-09-12,280,6.44941457847708,41.6463031593152,-87.5429946962422
137th & Brainard (NB),2022-09-13,279,8.28723169191919,41.6463031593152,-87.5429946962422
137th & Brainard (NB),2022-09-14,278,8.45597222222222,41.6463031593152,-87.5429946962422
137th & Brainard (NB),2022-09-15,279,7.5797095959596,41.6463031593152,-87.5429946962422
137th & Brainard (NB),2022-09-16,278,8.91811237373737,41.6463031593152,-87.5429946962422
137th & Brainard (NB),2022-09-17,279,10.2197316919192,41.6463031593152,-87.5429946962422
137th & Brainard (NB),2022-09-18,279,9.53363005050505,41.6463031593152,-87.5429946962422
137th & Brainard (NB),2022-09-19,278,8.56551767676768,41.6463031593152,-87.5429946962422
137th & Brainard (NB),2022-09-20,279,8.74661931818182,41.6463031593152,-87.5429946962422
137th & Brainard (NB),2022-09-21,277,8.6241571969697,41.6463031593152,-87.5429946962422
137th & Brainard (NB),2022-09-22,278,6.24299873737374,41.6463031593152,-87.5429946962422
137th & Brainard (NB),2022-09-23,277,6.17424242424243,41.6463031593152,-87.5429946962422
137th & Brainard (NB),2022-09-24,278,7.27207070707071,41.6463031593152,-87.5429946962422
137th & Brainard (NB),2022-09-25,255,7.44330922865014,41.6463031593152,-87.5429946962422
137th & Brainard (NB),2022-09-26,278,6.55796085858586,41.6463031593152,-87.5429946962422
137th & Brainard (NB),2022-09-27,279,6.58492108585859,41.6463031593152,-87.5429946962422
137th & Brainard (NB),2022-09-28,274,6.20539393939394,41.6463031593152,-87.5429946962422
137th & Brainard (NB),2022-09-29,276,6.70761679292929,41.6463031593152,-87.5429946962422
26th & Central Park (WB),2022-09-01,278,11.6650126262626,41.8444931803924,-87.7145550256727
26th & Central Park (WB),2022-09-02,280,11.5345138888889,41.8444931803924,-87.7145550256727
26th & Central Park (WB),2022-09-03,278,13.1005910939445,41.8444931803924,-87.7145550256727
26th & Central Park (WB),2022-09-04,279,11.1842803030303,41.8444931803924,-87.7145550256727
26th & Central Park (WB),2022-09-05,279,11.4795296717172,41.8444931803924,-87.7145550256727
26th & Central Park (WB),2022-09-06,279,12.7914299242424,41.8444931803924,-87.7145550256727
26th & Central Park (WB),2022-09-07,277,11.8082576243201,41.8444931803924,-87.7145550256727
26th & Central Park (WB),2022-09-08,280,14.3563939879565,41.8444931803924,-87.7145550256727
26th & Central Park (WB),2022-09-09,279,11.0709595959596,41.8444931803924,-87.7145550256727
26th & Central Park (WB),2022-09-10,278,16.4666950757576,41.8444931803924,-87.7145550256727
26th & Central Park (WB),2022-09-11,278,10.3075858585859,41.8444931803924,-87.7145550256727
26th & Central Park (WB),2022-09-12,279,9.85394570707071,41.8444931803924,-87.7145550256727
26th & Central Park (WB),2022-09-13,279,13.0099368686869,41.8444931803924,-87.7145550256727
26th & Central Park (WB),2022-09-14,279,15.3131597222222,41.8444931803924,-87.7145550256727
26th & Central Park (WB),2022-09-15,279,12.2259532828283,41.8444931803924,-87.7145550256727
26th & Central Park (WB),2022-09-16,279,12.7909059343434,41.8444931803924,-87.7145550256727
26th & Central Park (WB),2022-09-17,278,14.0263731060606,41.8444931803924,-87.7145550256727
26th & Central Park (WB),2022-09-18,279,12.8535416666667,41.8444931803924,-87.7145550256727
26th & Central Park (WB),2022-09-19,279,13.1394412878788,41.8444931803924,-87.7145550256727
26th & Central Park (WB),2022-09-20,279,13.8889678030303,41.8444931803924,-87.7145550256727
26th & Central Park (WB),2022-09-21,278,12.3491035353535,41.8444931803924,-87.7145550256727
26th & Central Park (WB),2022-09-22,281,8.59207774864025,41.8444931803924,-87.7145550256727
26th & Central Park (WB),2022-09-23,279,9.77782196969697,41.8444931803924,-87.7145550256727
26th & Central Park (WB),2022-09-24,278,10.7903855205305,41.8444931803924,-87.7145550256727
26th & Central Park (WB),2022-09-25,280,10.4480650252525,41.8444931803924,-87.7145550256727
26th & Central Park (WB),2022-09-26,279,9.59971590909091,41.8444931803924,-87.7145550256727
26th & Central Park (WB),2022-09-27,279,9.22544823232323,41.8444931803924,-87.7145550256727
26th & Central Park (WB),2022-09-28,279,8.90845328282828,41.8444931803924,-87.7145550256727
26th & Central Park (WB),2022-09-29,279,11.775744949495,41.8444931803924,-87.7145550256727
26th & Keeler (EB),2022-09-01,278,12.5839015151515,41.844104,-87.729633
26th & Keeler (EB),2022-09-02,279,13.4029103535354,41.844104,-87.729633
26th & Keeler (EB),2022-09-03,279,12.0644255050505,41.844104,-87.729633
26th & Keeler (EB),2022-09-04,279,9.83392506798757,41.844104,-87.729633
26th & Keeler (EB),2022-09-05,279,10.4731123737374,41.844104,-87.729633
26th & Keeler (EB),2022-09-06,279,12.2527241161616,41.844104,-87.729633
26th & Keeler (EB),2022-09-07,277,11.4783958333333,41.844104,-87.729633
26th & Keeler (EB),2022-09-08,278,15.0066508838384,41.844104,-87.729633
26th & Keeler (EB),2022-09-09,279,12.5652651515152,41.844104,-87.729633
26th & Keeler (EB),2022-09-10,279,16.3183301767677,41.844104,-87.729633
26th & Keeler (EB),2022-09-11,279,10.4474400252525,41.844104,-87.729633
26th & Keeler (EB),2022-09-12,279,9.26674242424242,41.844104,-87.729633
26th & Keeler (EB),2022-09-13,279,11.5574337121212,41.844104,-87.729633
26th & Keeler (EB),2022-09-14,279,13.8402367424242,41.844104,-87.729633
26th & Keeler (EB),2022-09-15,278,13.3552777777778,41.844104,-87.729633
26th & Keeler (EB),2022-09-16,279,14.730946969697,41.844104,-87.729633
26th & Keeler (EB),2022-09-17,279,16.8339993686869,41.844104,-87.729633
26th & Keeler (EB),2022-09-18,279,14.7119791666667,41.844104,-87.729633
26th & Keeler (EB),2022-09-19,279,12.0701325757576,41.844104,-87.729633
26th & Keeler (EB),2022-09-20,279,14.5300031565657,41.844104,-87.729633
26th & Keeler (EB),2022-09-21,278,11.3179419191919,41.844104,-87.729633
26th & Keeler (EB),2022-09-22,277,8.03247032828283,41.844104,-87.729633
26th & Keeler (EB),2022-09-23,279,11.0481723484848,41.844104,-87.729633
26th & Keeler (EB),2022-09-24,279,11.3191414141414,41.844104,-87.729633
26th & Keeler (EB),2022-09-25,278,9.6338005050505,41.844104,-87.729633
26th & Keeler (EB),2022-09-26,279,8.07493524397262,41.844104,-87.729633
26th & Keeler (EB),2022-09-27,279,8.04786300505051,41.844104,-87.729633
26th & Keeler (EB),2022-09-28,278,8.61073169333917,41.844104,-87.729633
