2113,2022-11-03,12.63054625199362,Division & Larrabee (EB),41.90363,-87.64344,Stratified Random Sample
2115,2022-11-03,13.003740031897928,Roosevelt & Western (WB),41.86674,-87.68576,Stratified Random Sample
2116,2022-11-03,11.916048644338119,Clark & 15th (NB),41.86177,-87.63014,Stratified Random Sample
2119,2022-11-03,10.77060606060606,King Drive & 25th St (SB),41.84723,-87.61782,Stratified Random Sample
2120,2022-11-03,10.621694577352471,Commercial & 85 (NB),41.7414,-87.5513,Stratified Random Sample
2121,2022-11-03,11.608265550239235,Sheridan & Hollywood (SB),41.9851,-87.65533,Stratified Random Sample
2122,2022-11-03,12.155933014354067,Ashland & Blackhawk (NB),41.90724,-87.66745,Stratified Random Sample
2124,2022-11-03,11.081283891547049,Halsted & 87th (SB),41.7359,-87.6437,community-selected
2127,2022-11-03,11.028149920255183,63rd & Lamon (EB),41.7782,-87.7438,Stratified Random Sample
2130,2022-11-03,10.171917862838916,115th & Stewart (EB),41.68518,-87.63263,Stratified Random Sample
2131,2022-11-03,12.918676236044657,Grand & Laramie (EB),41.9169,-87.756,Stratified Random Sample
2138,2022-11-03,11.580749601275917,Kedzie & Lake (NB),41.8838,-87.706,Stratified Random Sample
2139,2022-11-03,11.297272727272727,Garfield & Aberdeen (WB),41.79449,-87.65277,Stratified Random Sample
2142,2022-11-03,12.874078947368421,"Polk & L ""Above"" (WB)",41.87165,-87.66986,Stratified Random Sample
2144,2022-11-03,10.617244816586922,EPA Village Garage D,41.67099,-87.73246,EPA Co-Location
2149,2022-11-03,8.950135566188198,137th & Brainard (NB),41.6463,-87.54299,Community Selected
2150,2022-11-03,13.05866028708134,Central & Madison (NB),41.8803,-87.7647,Stratified Random Sample
2162,2022-11-03,12.675243221690591,Western & 26th ST (SB),41.8454,-87.6854,Community Selected
2171,2022-11-03,14.477017543859649,63RD STREET & STATE (EB) - 2,41.77999,-87.62511,Community Selected
2172,2022-11-03,13.627472089314196,26th ST & Kostner (WB),41.84419,-87.7347,Community Selected
2174,2022-11-03,14.592818979266347,26th & Keeler (EB),41.8441,-87.72963,Stratified Random Sample
2175,2022-11-03,11.700976874003189,South Shore & 77th (NB),41.7577,-87.554,Stratified Random Sample
2176,2022-11-03,9.609169856459332,Ave O & 114th (NB),41.68805,-87.53997,Community Selected
2177,2022-11-03,10.839011164274321,Vincennes & 75th (NB),41.75841,-87.63108,
2179,2022-11-03,11.998827751196172,Kedzie & 53rd (SB),41.7968,-87.7038,community-selected
2182,2022-11-03,10.794561403508771,63rd & King Drive (EB),41.78,-87.6168,Community Selected
2183,2022-11-03,13.314665071770335,Ashland & Belmont/Lincoln (NB),41.93931,-87.6685,Stratified Random Sample
2185,2022-11-03,12.782607655502392,Cicero & Hubbard (NB),41.8879,-87.7455,Stratified Random Sample
2207,2022-11-03,12.533417065390749,State & 83rd (NB),41.7435,-87.6242,
2212,2022-11-03,11.283234392132675,EPA Springfield Pump Station E,41.91274,-87.72267,EPA Co-Location
2213,2022-11-03,10.500925039872408,EPA Cicero C,41.85524,-87.75247,EPA Co-Location
