msr_device_nbr,date,pm_25,number_of_readings
2003,2022-08-20,11.3771622474747,278
2003,2022-08-21,10.7791887626263,278
2003,2022-08-22,10.0109558080808,278
2003,2022-08-23,11.9050284090909,277
2003,2022-08-24,12.9627844126929,279
2003,2022-08-25,11.8331801184926,280
2003,2022-08-26,7.98915185508936,280
2003,2022-08-27,11.1016224747475,279
2003,2022-08-28,11.1241098484848,279
2003,2022-08-29,9.24251136363636,277
2003,2022-08-30,9.0971942987568,280
2003,2022-08-31,9.65875826446281,252
2003,2022-09-01,10.3392045454545,278
2003,2022-09-02,10.2436553030303,274
2003,2022-09-03,9.58470013593423,274
2003,2022-09-04,7.40612742812743,231
2003,2022-09-05,7.98995707070707,278
2003,2022-09-06,9.05785836627141,266
2003,2022-09-07,7.90612122978032,247
2003,2022-09-08,11.8463970658971,234
2003,2022-09-09,10.4785937257187,226
2003,2022-09-10,13.5245984848485,277
2003,2022-09-11,8.61382703075987,277
2003,2022-09-12,6.97237465564738,255
2003,2022-09-13,8.72500946969697,278
2003,2022-09-14,11.6747618830445,267
2003,2022-09-15,10.7362257996633,276
2003,2022-09-16,11.9021654040404,275
2003,2022-09-17,12.5587487373737,277
2003,2022-09-18,11.0983143939394,279
2003,2022-09-19,8.57484328644444,278
2003,2022-09-20,11.5863055555556,277
2003,2022-09-21,8.72085030911118,264
2003,2022-09-22,6.24673629269281,267
2003,2022-09-23,8.1663952020202,278
2003,2022-09-24,8.05221663752914,278
2003,2022-09-25,7.75285468319559,257
2003,2022-09-26,6.47986742424242,280
2003,2022-09-27,6.39475063131313,280
2003,2022-09-28,5.88987689393939,277
2003,2022-09-29,9.68709693836443,279
2003,2022-09-30,7.83613636363636,220
2004,2022-05-01,6.77578598484848,276
2004,2022-05-02,9.65146148989899,279
2004,2022-05-03,9.74609848484848,278
2004,2022-05-04,6.66801452020202,279
2004,2022-05-05,11.1775789141414,279
2004,2022-05-06,8.13664772727273,278
2004,2022-05-07,6.97970328282828,279
2004,2022-05-08,8.343125,279
2004,2022-05-09,9.45748421717172,277
2004,2022-05-10,15.0407986111111,279
2004,2022-05-11,19.4648418972332,265
2004,2022-05-12,14.8227403846154,279
2004,2022-05-13,9.69293244949495,278
2004,2022-05-14,10.5731029040404,279
2004,2022-05-15,8.86787878787879,279
2004,2022-05-16,8.50274305555556,278
2004,2022-05-17,7.37058712121212,280
2004,2022-05-18,12.3358238636364,279
2004,2022-05-19,14.1784584980237,266
2004,2022-05-20,11.4739889277389,279
2004,2022-05-21,9.12375105218855,275
2004,2022-05-22,7.00517217630854,255
2004,2022-05-23,7.04250631313131,279
2004,2022-05-24,8.36881313131313,279
2004,2022-05-25,11.6991387432012,279
2004,2022-05-26,8.91876116938617,280
2004,2022-05-27,7.46174558080808,279
2004,2022-05-28,10.3404198232323,279
2004,2022-05-29,9.06526515151515,278
2004,2022-05-30,10.7866957070707,277
2004,2022-05-31,11.3494507575758,279
2004,2022-06-01,9.65821022727273,278
2004,2022-06-02,10.5202798821549,278
2004,2022-06-03,8.18650883838384,279
2004,2022-06-04,9.08025568181818,278
2004,2022-06-05,9.13182765151515,279
2004,2022-06-06,14.0474273989899,279
2004,2022-06-07,7.17010853729604,278
2004,2022-06-08,11.3712878787879,279
2004,2022-06-09,10.5751799242424,279
2004,2022-06-10,12.0075568181818,276
2004,2022-06-11,12.9131439393939,279
2004,2022-06-12,10.1121654040404,279
2004,2022-06-13,13.189244949495,274
2004,2022-06-15,13.240001473064,269
2004,2022-06-16,9.14220114185332,263
2004,2022-06-17,8.00450863530409,257
2004,2022-06-18,6.59707386363636,279
2004,2022-06-19,8.7608143939394,279
2004,2022-06-20,9.05160812672176,255
2004,2022-06-21,11.93391523935,265
2004,2022-06-22,7.53325757575758,232
2004,2022-06-23,8.80215593434343,279
2004,2022-06-24,10.9603901515152,234
2004,2022-06-25,11.292077020202,278
2004,2022-06-26,8.95845652173913,266
2004,2022-06-27,8.19111426767677,277
2004,2022-06-28,11.5134671231546,279
2004,2022-06-29,13.5031565656566,278
2004,2022-06-30,10.6152474747475,277
2004,2022-07-01,11.7964749770432,253
2004,2022-07-02,13.901470959596,279
2004,2022-07-03,13.1237190082645,255
2004,2022-07-04,16.4921117424242,279
2004,2022-07-05,12.2447796143251,256
2004,2022-07-06,10.0350694444444,280
2004,2022-07-07,13.4822537878788,278
2004,2022-07-08,11.9541559343434,277
2004,2022-07-09,7.79905165289256,253
2004,2022-07-10,9.39199810606061,279
2004,2022-07-11,10.1741158406811,265
2004,2022-07-12,9.12005094652822,253
2004,2022-07-13,9.17111859396642,262
2004,2022-07-14,9.58265610651974,253
2004,2022-07-15,14.5394688995215,218
2004,2022-07-16,11.4490277777778,279
2004,2022-07-18,12.7012171717172,225
2004,2022-07-19,12.8424061494062,242
2004,2022-07-20,14.6599002436957,256
2004,2022-07-21,14.7299057239057,239
2004,2022-07-22,8.62055731225297,265
2004,2022-07-23,9.9452987012987,242
2004,2022-07-24,11.1605408432148,262
2004,2022-07-26,10.7103156565657,279
2004,2022-07-27,11.3574453227932,262
2004,2022-07-28,10.2319971139971,241
2004,2022-07-29,9.0877398989899,279
2004,2022-07-30,10.8201546717172,279
2004,2022-07-31,8.88909090909091,278
2004,2022-08-01,10.4168142626623,280
2004,2022-08-02,11.5620221445221,279
2004,2022-08-03,10.1200549242424,279
2004,2022-08-04,10.3112529138212,278
2004,2022-08-05,12.2718772030862,256
2004,2022-08-06,12.4298137626263,280
2004,2022-08-07,10.5556470959596,279
2004,2022-08-08,8.30524305555556,279
2004,2022-08-09,7.02625315656566,279
2004,2022-08-10,12.0995044191919,280
2004,2022-08-11,7.30570075757576,278
2004,2022-08-12,9.88783818958819,278
2004,2022-08-13,8.22332702020202,279
2004,2022-08-14,9.90342225358101,277
2004,2022-08-15,9.40673611111111,279
2004,2022-08-16,9.09521401515152,278
2004,2022-08-17,10.4116666666667,279
2004,2022-08-18,13.3813762626263,279
2004,2022-08-19,11.0736187966623,265
2004,2022-08-20,11.7402895797322,278
2004,2022-08-21,11.3353503787879,280
2004,2022-08-22,10.9335428194993,266
2004,2022-08-23,12.7300978535354,279
2004,2022-08-24,14.1788857323232,279
2004,2022-08-25,12.4545444832945,281
2004,2022-08-26,9.89321435508936,280
2004,2022-08-27,13.1753882575758,281
2004,2022-08-28,11.0521875,278
2004,2022-08-29,9.69019327894328,281
2004,2022-08-30,9.82516440817804,256
2004,2022-08-31,10.4076704545455,278
2004,2022-09-01,10.0635006313131,279
2004,2022-09-02,10.7952714646465,279
2004,2022-09-03,10.1439236111111,279
2004,2022-09-04,8.46163825757576,279
2004,2022-09-05,9.03235164141414,280
2004,2022-09-06,11.4183428030303,278
2004,2022-09-07,9.14856691919192,280
2004,2022-09-08,13.3511736111111,278
2004,2022-09-09,11.0368465909091,279
2004,2022-09-10,15.4337121212121,278
2004,2022-09-11,10.0645359848485,279
2004,2022-09-12,7.77978535353535,279
2004,2022-09-13,10.5969097222222,279
2004,2022-09-14,13.5337563131313,279
2004,2022-09-15,11.7334406565657,278
2004,2022-09-16,12.7303188131313,279
2004,2022-09-17,12.5474147727273,279
2004,2022-09-18,12.1807386363636,279
2004,2022-09-19,10.4880303030303,278
2004,2022-09-20,13.549273989899,279
2004,2022-09-21,9.49860115578866,283
2004,2022-09-22,6.38259032634033,283
2004,2022-09-23,9.35278409090909,278
2004,2022-09-24,8.70335858585859,280
2004,2022-09-25,7.78456463482645,278
2004,2022-09-26,7.29102588383838,279
2004,2022-09-27,7.66449810606061,279
2004,2022-09-28,6.99017045454546,278
2004,2022-09-29,10.1676575854701,280
2004,2022-09-30,11.2046810207337,220
2005,2022-05-01,8.34663825757576,279
2005,2022-05-02,11.2655271464646,278
2005,2022-05-03,8.80050820707071,279
2005,2022-05-04,6.3236773989899,278
2005,2022-05-05,10.1820991161616,278
2005,2022-05-06,7.37046085858586,279
2005,2022-05-07,7.16550820707071,279
2005,2022-05-08,9.5910827020202,279
2005,2022-05-09,8.94732323232323,279
2005,2022-05-10,15.8340404040404,278
2005,2022-05-11,19.7949715909091,279
2005,2022-05-12,14.2916161616162,279
2005,2022-05-13,10.1660358391608,279
2005,2022-05-14,10.4780808080808,279
2005,2022-05-15,9.94558712121212,279
2005,2022-05-16,9.72836854118104,280
2005,2022-05-17,8.04868371212121,279
2005,2022-05-18,12.3492329545455,279
2005,2022-05-19,14.0269917929293,279
2005,2022-05-20,11.8880958624709,279
2005,2022-05-21,8.73807085275835,280
2005,2022-05-22,7.71108695652174,267
2005,2022-05-23,6.61173517786561,265
2005,2022-05-24,8.6025220959596,279
2005,2022-05-25,11.0110890151515,279
2005,2022-05-26,10.1052051767677,278
2005,2022-05-27,7.1936553030303,279
2005,2022-05-28,10.492711489899,279
2005,2022-05-29,9.2442803030303,278
2005,2022-05-30,10.3250347222222,279
2005,2022-05-31,12.7935890151515,280
2005,2022-06-01,9.28888573232323,278
2005,2022-06-02,10.6059564393939,279
2005,2022-06-03,9.92487786519036,280
2005,2022-06-04,8.91780618686869,278
2005,2022-06-05,9.30079545454545,279
2005,2022-06-06,14.5047948232323,279
2005,2022-06-07,7.3836773989899,279
2005,2022-06-08,10.3067613636364,279
2005,2022-06-09,12.0200031565657,279
2005,2022-06-10,13.4241319444444,278
2005,2022-06-11,13.7949842171717,279
2005,2022-06-12,9.47684974747475,279
2005,2022-06-13,12.9655082070707,279
2005,2022-06-14,15.5035037878788,280
2005,2022-06-15,14.827196969697,279
2005,2022-06-16,10.8125,278
2005,2022-06-17,8.32044726107226,281
2005,2022-06-18,6.4953851010101,281
2005,2022-06-19,10.0472348484848,279
2005,2022-06-20,10.6604734848485,278
2005,2022-06-21,13.2313888888889,279
2005,2022-06-22,8.11316287878788,279
2005,2022-06-23,9.23028093434344,278
2005,2022-06-24,11.6745044191919,279
2005,2022-06-25,11.754154040404,279
2005,2022-06-26,9.4277619949495,278
2005,2022-06-27,8.80988636363636,279
2005,2022-06-28,13.0403787878788,279
2005,2022-06-29,13.1439204545455,279
2005,2022-06-30,11.3975946969697,278
2005,2022-07-01,11.423226010101,279
2005,2022-07-02,13.6508918512044,279
2005,2022-07-03,12.8175978535354,279
2005,2022-07-04,16.4804924242424,279
2005,2022-07-05,12.5131502525253,277
2005,2022-07-06,9.76046085858586,279
2005,2022-07-07,13.2499589646465,279
2005,2022-07-08,11.6156092171717,278
2005,2022-07-09,7.31806818181818,279
2005,2022-07-10,9.6872821969697,279
2005,2022-07-11,10.8823045674133,265
2005,2022-07-12,9.69196654040404,278
2005,2022-07-13,9.1032702020202,279
2005,2022-07-14,9.44458017676768,279
2005,2022-07-15,13.308081536519,278
2005,2022-07-16,10.8618718434343,279
2005,2022-07-17,11.7659792637918,281
2005,2022-07-18,12.1474400252525,278
2005,2022-07-19,13.707610479798,279
2005,2022-07-20,14.4951262626263,280
2005,2022-07-21,15.5338257575758,279
2005,2022-07-22,10.1573497474747,277
2005,2022-07-23,10.0709090909091,279
2005,2022-07-24,11.4609122474747,279
2005,2022-07-25,7.85097537878788,279
2005,2022-07-26,11.2333712121212,278
2005,2022-07-27,11.9116603535354,279
2005,2022-07-28,11.7872380050505,279
2005,2022-07-29,9.99752525252525,279
2005,2022-07-30,11.801399138624,278
2005,2022-07-31,9.32452612094205,279
2005,2022-08-01,10.9345580808081,279
2005,2022-08-02,11.7423642676768,280
2005,2022-08-03,11.5097222222222,279
2005,2022-08-04,10.1618451902963,277
2005,2022-08-05,13.0439015151515,280
2005,2022-08-06,13.7504071969697,278
2005,2022-08-07,11.1815025252525,279
2005,2022-08-08,8.34950660450661,279
2005,2022-08-09,6.65146318958819,280
2005,2022-08-10,11.571663510101,279
2005,2022-08-11,7.3073869949495,278
2005,2022-08-12,10.3082684329559,283
2005,2022-08-13,9.00497474747475,279
2005,2022-08-14,9.48772727272727,279
2005,2022-08-15,9.16398042929293,278
2005,2022-08-16,9.27630050505051,279
2005,2022-08-17,10.4033207070707,278
2005,2022-08-18,14.6735700757576,279
2005,2022-08-19,12.2783838383838,266
2005,2022-08-20,12.4296386807856,278
2005,2022-08-21,11.3096997960168,279
2005,2022-08-22,10.6716666666667,279
2005,2022-08-23,12.9535416666667,278
2005,2022-08-24,15.2124589646465,279
2005,2022-08-25,14.3162468434343,279
2005,2022-08-26,9.07996527777778,280
2005,2022-08-27,13.6955328930749,280
2005,2022-08-28,11.677425456488,279
2005,2022-08-29,11.5627224517906,255
2005,2022-08-30,10.865705245366,280
2005,2022-08-31,12.4835637626263,278
2005,2022-09-01,12.3821811868687,280
2005,2022-09-02,11.9169286616162,278
2005,2022-09-03,10.8284753787879,279
2005,2022-09-04,7.68746226804425,279
2005,2022-09-05,8.47689393939394,278
2005,2022-09-06,10.9313194444444,279
2005,2022-09-07,8.70658712121212,277
2005,2022-09-08,14.2820612373737,279
2005,2022-09-09,11.6665972222222,279
2005,2022-09-10,16.1476799242424,278
2005,2022-09-11,8.94509785353535,279
2005,2022-09-12,9.0087279040404,279
2005,2022-09-13,11.6221212121212,279
2005,2022-09-14,12.9588005050505,278
2005,2022-09-15,13.5264835858586,279
2005,2022-09-16,14.6752051767677,279
2005,2022-09-17,15.1366950757576,277
2005,2022-09-18,14.1657512626263,279
2005,2022-09-19,10.4618869949495,277
2005,2022-09-20,14.479264520202,279
2005,2022-09-21,10.3799014180264,280
2005,2022-09-22,6.61008207070707,280
2005,2022-09-23,9.9281976010101,279
2005,2022-09-24,10.9879513888889,278
2005,2022-09-25,9.44546401515152,279
2005,2022-09-26,8.1066724941725,279
2005,2022-09-27,7.5644476010101,279
2005,2022-09-28,6.48446022727273,278
2005,2022-09-29,10.1540510456249,279
2005,2022-09-30,12.2697926634769,221
2006,2022-05-01,6.71171717171717,279
2006,2022-05-02,9.6588124028749,280
2006,2022-05-03,10.471470959596,279
2006,2022-05-04,7.74485164141414,279
2006,2022-05-05,12.2149810606061,279
2006,2022-05-06,9.39714962121212,279
2006,2022-05-07,8.01616477272727,279
2006,2022-05-08,9.92351957070707,278
2006,2022-05-09,8.90048926767677,279
2006,2022-05-10,14.4494476010101,278
2006,2022-05-11,21.050946969697,279
2006,2022-05-12,14.1730997474747,278
2006,2022-05-13,9.36803977272727,279
2006,2022-05-14,11.1804734848485,278
2006,2022-05-15,8.52734848484849,220
2006,2022-05-16,7.82493686868687,278
2006,2022-05-17,9.12582070707071,278
2006,2022-05-18,12.6894154040404,277
2006,2022-05-19,13.7994589646465,274
2006,2022-05-20,11.5158141511267,280
2006,2022-05-21,8.98125,277
2006,2022-05-22,7.53967171717172,279
2006,2022-05-23,7.65814393939394,279
2006,2022-05-24,9.82995896464647,279
2006,2022-05-25,10.6382323232323,278
2006,2022-05-26,8.30711174242424,279
2006,2022-05-27,7.44666982323232,278
2006,2022-05-28,9.41990845959596,279
2006,2022-05-29,8.78509785353535,278
2006,2022-05-30,9.68695075757576,279
2006,2022-05-31,10.4656881313131,278
2006,2022-06-01,10.1126988636364,280
2006,2022-06-02,10.4664962121212,278
2006,2022-06-03,7.75735795454545,279
2006,2022-06-04,10.2340656565657,278
2006,2022-06-05,9.89815025252525,280
2006,2022-06-06,12.7667152292152,279
2006,2022-06-07,8.61837121212121,278
2006,2022-06-08,11.7959532828283,279
2006,2022-06-09,10.8768087121212,279
2006,2022-06-10,11.6257670454545,278
2006,2022-06-11,12.5503819444444,279
2006,2022-06-12,10.8807828282828,278
2006,2022-06-13,14.1497496706192,267
2006,2022-06-14,12.5746433080808,278
2006,2022-06-15,12.5119521299956,264
2006,2022-06-16,8.17630948912199,279
2006,2022-06-17,8.17103146853147,280
2006,2022-06-18,7.78650883838384,278
2006,2022-06-19,9.16743371212121,279
2006,2022-06-20,8.34864243395493,280
2006,2022-06-21,10.6922727272727,278
2006,2022-06-22,7.72963068181818,279
2006,2022-06-23,9.90616792929293,278
2006,2022-06-24,11.0439109848485,279
2006,2022-06-25,11.1101925505051,279
2006,2022-06-26,8.63373320158103,264
2006,2022-06-27,8.43756944444444,279
2006,2022-06-28,10.209797979798,278
2006,2022-06-29,13.6786590909091,278
2006,2022-06-30,9.87245580808081,278
2006,2022-07-01,12.1040025252525,279
2006,2022-07-02,14.1697537878788,279
2006,2022-07-03,13.5187215909091,278
2006,2022-07-04,16.393952020202,279
2006,2022-07-05,12.7511174242424,279
2006,2022-07-06,10.9074210858586,278
2006,2022-07-07,14.5411268939394,279
2006,2022-07-08,13.6296022727273,278
2006,2022-07-09,8.60018939393939,279
2006,2022-07-10,9.22987058080808,279
2006,2022-07-11,8.56408746556474,255
2006,2022-07-12,8.57182449494949,279
2006,2022-07-13,9.4711553030303,278
2006,2022-07-14,11.195303030303,267
2006,2022-07-15,12.2143610013175,266
2006,2022-07-16,12.5930776515152,278
2006,2022-07-17,13.2658136655012,280
2006,2022-07-18,11.8390088383838,278
2006,2022-07-19,12.2789078282828,279
2006,2022-07-20,12.8958617424242,278
2006,2022-07-21,13.5243781565657,279
2006,2022-07-22,8.31302714646465,278
2006,2022-07-23,9.25935606060606,279
2006,2022-07-24,10.1820422979798,278
2006,2022-07-25,9.31374684343434,279
2006,2022-07-26,11.0405511363636,277
2006,2022-07-27,10.3451226204351,279
2006,2022-07-28,9.33416982323232,279
2006,2022-07-29,8.08857954545455,278
2006,2022-07-30,10.6097348484848,279
2006,2022-07-31,8.41017127799737,264
2006,2022-08-01,9.51789457070707,278
2006,2022-08-02,11.6534248737374,279
2006,2022-08-03,9.75253787878788,278
2006,2022-08-04,10.9722441133345,278
2006,2022-08-05,14.0146685606061,279
2006,2022-08-06,11.3817397891963,265
2006,2022-08-07,9.69734217171717,277
2006,2022-08-08,8.37282558021689,268
2006,2022-08-09,7.79869002525253,280
2006,2022-08-10,12.1775157828283,279
2006,2022-08-11,8.73862247474748,230
2006,2022-08-12,11.0195619235837,266
2006,2022-08-13,7.41367720685112,266
2006,2022-08-14,10.5101167929293,278
2006,2022-08-15,10.9905492424242,279
2006,2022-08-16,10.9665404040404,278
2006,2022-08-17,13.1601925505051,279
2006,2022-08-18,14.2428598484848,279
2006,2022-08-19,10.3706426767677,276
2006,2022-08-20,11.3027241161616,279
