msr_device_nbr,date_time,pm_25,device_friendly_name,latitude,longitude,misc_annotation
2002,2022-07-01,10.0094805194805,State & Garfield (SB),41.79492,-87.62586,Partner Request
2002,2022-07-02,14.0079671717172,State & Garfield (SB),41.79492,-87.62586,Partner Request
2002,2022-07-03,12.2997664141414,State & Garfield (SB),41.79492,-87.62586,Partner Request
2002,2022-07-04,15.3711931818182,State & Garfield (SB),41.79492,-87.62586,Partner Request
2002,2022-07-05,10.6874305555556,State & Garfield (SB),41.79492,-87.62586,Partner Request
2002,2022-07-06,9.32565340909091,State & Garfield (SB),41.79492,-87.62586,Partner Request
2002,2022-07-07,11.2801546717172,State & Garfield (SB),41.79492,-87.62586,Partner Request
2002,2022-07-08,10.5747658402204,State & Garfield (SB),41.79492,-87.62586,Partner Request
2002,2022-07-09,6.9862296037296,State & Garfield (SB),41.79492,-87.62586,Partner Request
2002,2022-07-10,8.5599273989899,State & Garfield (SB),41.79492,-87.62586,Partner Request
2002,2022-07-11,9.10523517786561,State & Garfield (SB),41.79492,-87.62586,Partner Request
2002,2022-07-12,8.01999975718726,State & Garfield (SB),41.79492,-87.62586,Partner Request
2002,2022-07-13,9.47160669191919,State & Garfield (SB),41.79492,-87.62586,Partner Request
2002,2022-07-14,8.97288528138528,State & Garfield (SB),41.79492,-87.62586,Partner Request
2002,2022-07-15,12.0905057303807,State & Garfield (SB),41.79492,-87.62586,Partner Request
2002,2022-07-16,9.91811553030303,State & Garfield (SB),41.79492,-87.62586,Partner Request
2002,2022-07-17,12.1609110671937,State & Garfield (SB),41.79492,-87.62586,Partner Request
2002,2022-07-18,11.1606654040404,State & Garfield (SB),41.79492,-87.62586,Partner Request
2002,2022-07-19,12.064958041958,State & Garfield (SB),41.79492,-87.62586,Partner Request
2002,2022-07-20,13.115091540404,State & Garfield (SB),41.79492,-87.62586,Partner Request
2002,2022-07-21,13.9036546717172,State & Garfield (SB),41.79492,-87.62586,Partner Request
2002,2022-07-22,8.87350694444445,State & Garfield (SB),41.79492,-87.62586,Partner Request
2002,2022-07-23,9.24445075757576,State & Garfield (SB),41.79492,-87.62586,Partner Request
2002,2022-07-24,10.2186142676768,State & Garfield (SB),41.79492,-87.62586,Partner Request
2002,2022-07-25,6.80125315656566,State & Garfield (SB),41.79492,-87.62586,Partner Request
2002,2022-07-26,9.03630366161616,State & Garfield (SB),41.79492,-87.62586,Partner Request
2002,2022-07-27,11.3234343434343,State & Garfield (SB),41.79492,-87.62586,Partner Request
2002,2022-07-28,9.58717975206612,State & Garfield (SB),41.79492,-87.62586,Partner Request
2002,2022-07-29,8.62943083003953,State & Garfield (SB),41.79492,-87.62586,Partner Request
2002,2022-07-30,11.1257323232323,State & Garfield (SB),41.79492,-87.62586,Partner Request
2002,2022-07-31,9.20131628787879,State & Garfield (SB),41.79492,-87.62586,Partner Request
2003,2022-07-01,9.20917748917749,State & Garfield (NB),41.7955,-87.6255,Partner Request
2003,2022-07-02,13.3927803030303,State & Garfield (NB),41.7955,-87.6255,Partner Request
2003,2022-07-03,12.0260037878788,State & Garfield (NB),41.7955,-87.6255,Partner Request
2003,2022-07-04,14.534384469697,State & Garfield (NB),41.7955,-87.6255,Partner Request
2003,2022-07-05,9.99213768115942,State & Garfield (NB),41.7955,-87.6255,Partner Request
2003,2022-07-06,8.25564492753623,State & Garfield (NB),41.7955,-87.6255,Partner Request
2003,2022-07-07,10.5710744400527,State & Garfield (NB),41.7955,-87.6255,Partner Request
2003,2022-07-08,10.0488648989899,State & Garfield (NB),41.7955,-87.6255,Partner Request
2003,2022-07-09,6.70597432659933,State & Garfield (NB),41.7955,-87.6255,Partner Request
2003,2022-07-10,8.56479797979798,State & Garfield (NB),41.7955,-87.6255,Partner Request
2003,2022-07-11,8.49460210803689,State & Garfield (NB),41.7955,-87.6255,Partner Request
2003,2022-07-12,7.45460921717172,State & Garfield (NB),41.7955,-87.6255,Partner Request
2003,2022-07-13,8.79598484848485,State & Garfield (NB),41.7955,-87.6255,Partner Request
2003,2022-07-14,8.81056466588967,State & Garfield (NB),41.7955,-87.6255,Partner Request
2003,2022-07-15,11.1725346947738,State & Garfield (NB),41.7955,-87.6255,Partner Request
2003,2022-07-16,9.13675378787879,State & Garfield (NB),41.7955,-87.6255,Partner Request
2003,2022-07-17,11.2892171717172,State & Garfield (NB),41.7955,-87.6255,Partner Request
2003,2022-07-18,10.5162443181818,State & Garfield (NB),41.7955,-87.6255,Partner Request
2003,2022-07-19,11.677038510101,State & Garfield (NB),41.7955,-87.6255,Partner Request
2003,2022-07-20,12.2986079545455,State & Garfield (NB),41.7955,-87.6255,Partner Request
2003,2022-07-21,13.0436300505051,State & Garfield (NB),41.7955,-87.6255,Partner Request
2003,2022-07-22,8.76568181818182,State & Garfield (NB),41.7955,-87.6255,Partner Request
2003,2022-07-23,9.18206186868687,State & Garfield (NB),41.7955,-87.6255,Partner Request
2003,2022-07-24,9.60572916666667,State & Garfield (NB),41.7955,-87.6255,Partner Request
2003,2022-07-25,6.4971369949495,State & Garfield (NB),41.7955,-87.6255,Partner Request
2003,2022-07-26,8.53125315656566,State & Garfield (NB),41.7955,-87.6255,Partner Request
2003,2022-07-27,10.812158459596,State & Garfield (NB),41.7955,-87.6255,Partner Request
2003,2022-07-28,8.76712412587413,State & Garfield (NB),41.7955,-87.6255,Partner Request
2003,2022-07-29,8.18839530759096,State & Garfield (NB),41.7955,-87.6255,Partner Request
2003,2022-07-30,11.1033044077135,State & Garfield (NB),41.7955,-87.6255,Partner Request
2003,2022-07-31,8.95213360881543,State & Garfield (NB),41.7955,-87.6255,Partner Request
2004,2022-07-01,11.7964749770432,California & 26th (SB),41.8451,-87.6952,Community Selected
2004,2022-07-02,13.901470959596,California & 26th (SB),41.8451,-87.6952,Community Selected
2004,2022-07-03,13.1237190082645,California & 26th (SB),41.8451,-87.6952,Community Selected
2004,2022-07-04,16.4921117424242,California & 26th (SB),41.8451,-87.6952,Community Selected
2004,2022-07-05,12.2447796143251,California & 26th (SB),41.8451,-87.6952,Community Selected
2004,2022-07-06,10.0350694444444,California & 26th (SB),41.8451,-87.6952,Community Selected
2004,2022-07-07,13.4822537878788,California & 26th (SB),41.8451,-87.6952,Community Selected
2004,2022-07-08,11.9541559343434,California & 26th (SB),41.8451,-87.6952,Community Selected
2004,2022-07-09,7.79905165289256,California & 26th (SB),41.8451,-87.6952,Community Selected
2004,2022-07-10,9.39199810606061,California & 26th (SB),41.8451,-87.6952,Community Selected
2004,2022-07-11,10.1741158406811,California & 26th (SB),41.8451,-87.6952,Community Selected
2004,2022-07-12,9.12005094652822,California & 26th (SB),41.8451,-87.6952,Community Selected
2004,2022-07-13,9.17111859396642,California & 26th (SB),41.8451,-87.6952,Community Selected
2004,2022-07-14,9.58265610651974,California & 26th (SB),41.8451,-87.6952,Community Selected
2004,2022-07-15,14.5394688995215,California & 26th (SB),41.8451,-87.6952,Community Selected
2004,2022-07-16,11.4490277777778,California & 26th (SB),41.8451,-87.6952,Community Selected
2004,2022-07-18,12.7012171717172,California & 26th (SB),41.8451,-87.6952,Community Selected
2004,2022-07-19,12.8424061494062,California & 26th (SB),41.8451,-87.6952,Community Selected
2004,2022-07-20,14.6599002436957,California & 26th (SB),41.8451,-87.6952,Community Selected
2004,2022-07-21,14.7299057239057,California & 26th (SB),41.8451,-87.6952,Community Selected
2004,2022-07-22,8.62055731225297,California & 26th (SB),41.8451,-87.6952,Community Selected
2004,2022-07-23,9.9452987012987,California & 26th (SB),41.8451,-87.6952,Community Selected
2004,2022-07-24,11.1605408432148,California & 26th (SB),41.8451,-87.6952,Community Selected
2004,2022-07-26,10.7103156565657,California & 26th (SB),41.8451,-87.6952,Community Selected
2004,2022-07-27,11.3574453227932,California & 26th (SB),41.8451,-87.6952,Community Selected
2004,2022-07-28,10.2319971139971,California & 26th (SB),41.8451,-87.6952,Community Selected
2004,2022-07-29,9.0877398989899,California & 26th (SB),41.8451,-87.6952,Community Selected
2004,2022-07-30,10.8201546717172,California & 26th (SB),41.8451,-87.6952,Community Selected
2004,2022-07-31,8.88909090909091,California & 26th (SB),41.8451,-87.6952,Community Selected
2005,2022-07-01,11.423226010101,California & Cermak (SB),41.8524,-87.6952,Community Selected
2005,2022-07-02,13.6508918512044,California & Cermak (SB),41.8524,-87.6952,Community Selected
2005,2022-07-03,12.8175978535354,California & Cermak (SB),41.8524,-87.6952,Community Selected
2005,2022-07-04,16.4804924242424,California & Cermak (SB),41.8524,-87.6952,Community Selected
2005,2022-07-05,12.5131502525253,California & Cermak (SB),41.8524,-87.6952,Community Selected
2005,2022-07-06,9.76046085858586,California & Cermak (SB),41.8524,-87.6952,Community Selected
2005,2022-07-07,13.2499589646465,California & Cermak (SB),41.8524,-87.6952,Community Selected
2005,2022-07-08,11.6156092171717,California & Cermak (SB),41.8524,-87.6952,Community Selected
2005,2022-07-09,7.31806818181818,California & Cermak (SB),41.8524,-87.6952,Community Selected
2005,2022-07-10,9.6872821969697,California & Cermak (SB),41.8524,-87.6952,Community Selected
2005,2022-07-11,10.8823045674133,California & Cermak (SB),41.8524,-87.6952,Community Selected
2005,2022-07-12,9.69196654040404,California & Cermak (SB),41.8524,-87.6952,Community Selected
2005,2022-07-13,9.1032702020202,California & Cermak (SB),41.8524,-87.6952,Community Selected
2005,2022-07-14,9.44458017676768,California & Cermak (SB),41.8524,-87.6952,Community Selected
2005,2022-07-15,13.308081536519,California & Cermak (SB),41.8524,-87.6952,Community Selected
2005,2022-07-16,10.8618718434343,California & Cermak (SB),41.8524,-87.6952,Community Selected
2005,2022-07-17,11.7659792637918,California & Cermak (SB),41.8524,-87.6952,Community Selected
2005,2022-07-18,12.1474400252525,California & Cermak (SB),41.8524,-87.6952,Community Selected
2005,2022-07-19,13.707610479798,California & Cermak (SB),41.8524,-87.6952,Community Selected
2005,2022-07-20,14.4951262626263,California & Cermak (SB),41.8524,-87.6952,Community Selected
2005,2022-07-21,15.5338257575758,California & Cermak (SB),41.8524,-87.6952,Community Selected
2005,2022-07-22,10.1573497474747,California & Cermak (SB),41.8524,-87.6952,Community Selected
2005,2022-07-23,10.0709090909091,California & Cermak (SB),41.8524,-87.6952,Community Selected
2005,2022-07-24,11.4609122474747,California & Cermak (SB),41.8524,-87.6952,Community Selected
2005,2022-07-25,7.85097537878788,California & Cermak (SB),41.8524,-87.6952,Community Selected
2005,2022-07-26,11.2333712121212,California & Cermak (SB),41.8524,-87.6952,Community Selected
2005,2022-07-27,11.9116603535354,California & Cermak (SB),41.8524,-87.6952,Community Selected
2005,2022-07-28,11.7872380050505,California & Cermak (SB),41.8524,-87.6952,Community Selected
2005,2022-07-29,9.99752525252525,California & Cermak (SB),41.8524,-87.6952,Community Selected
2005,2022-07-30,11.801399138624,California & Cermak (SB),41.8524,-87.6952,Community Selected
2005,2022-07-31,9.32452612094205,California & Cermak (SB),41.8524,-87.6952,Community Selected
2006,2022-07-01,12.1040025252525,California & Cermak (NB),41.8523,-87.6954,Community Selected
2006,2022-07-02,14.1697537878788,California & Cermak (NB),41.8523,-87.6954,Community Selected
2006,2022-07-03,13.5187215909091,California & Cermak (NB),41.8523,-87.6954,Community Selected
2006,2022-07-04,16.393952020202,California & Cermak (NB),41.8523,-87.6954,Community Selected
2006,2022-07-05,12.7511174242424,California & Cermak (NB),41.8523,-87.6954,Community Selected
2006,2022-07-06,10.9074210858586,California & Cermak (NB),41.8523,-87.6954,Community Selected
2006,2022-07-07,14.5411268939394,California & Cermak (NB),41.8523,-87.6954,Community Selected
2006,2022-07-08,13.6296022727273,California & Cermak (NB),41.8523,-87.6954,Community Selected
2006,2022-07-09,8.60018939393939,California & Cermak (NB),41.8523,-87.6954,Community Selected
2006,2022-07-10,9.22987058080808,California & Cermak (NB),41.8523,-87.6954,Community Selected
2006,2022-07-11,8.56408746556474,California & Cermak (NB),41.8523,-87.6954,Community Selected
2006,2022-07-12,8.57182449494949,California & Cermak (NB),41.8523,-87.6954,Community Selected
2006,2022-07-13,9.4711553030303,California & Cermak (NB),41.8523,-87.6954,Community Selected
2006,2022-07-14,11.195303030303,California & Cermak (NB),41.8523,-87.6954,Community Selected
2006,2022-07-15,12.2143610013175,California & Cermak (NB),41.8523,-87.6954,Community Selected
